gene	srci	threshold_stability	n_enhancers	n_core_strict	n_regional_strict	n_regional_domains_strict	regional_evidence_strict	domain_diversity_strict	n_q01_enhancers	min_enhancer_q	rna_mean	rna_detected_fraction	srci_rank	confirmed_mixed	threshold_stable_mixed	above_elbow
COQ5	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.023286691	0.047290255341323605	2796	False	False	False
COQ6	0.0	0	15	0	0	0	0.0	0.0	0	1.0	0.013694464	0.02631578947368421	2797	False	False	False
COQ7	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.023454662	0.04364252214695154	2798	False	False	False
COQ8A	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.013002353	0.028791036998436687	2799	False	False	False
COQ8B	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.009747219	0.01993225638353309	2800	False	False	False
COQ9	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.021937918	0.04715997915581032	2801	False	False	False
CORIN	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0011048238	0.0027357998957790518	2802	False	False	False
CORO1A	0.0	0	19	0	0	0	0.0	0.0	0	1.0	0.014563401	0.03165711307972902	2803	False	False	False
CORO1B	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.016204529	0.0341323606044815	2804	False	False	False
CORO1C	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.031286925	0.06318394997394476	2805	False	False	False
CORO2A	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.004022932	0.008077123501823866	2806	False	False	False
CORO2B	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.018546773	0.034392912975508075	2807	False	False	False
CORO6	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.005217623	0.010291818655549765	2808	False	False	False
CORO7	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.01431194	0.0297029702970297	2809	False	False	False
CORT	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00013027618	0.00013027618551328816	2810	False	False	False
COTL1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.11941851	0.21508598228243878	2811	False	False	False
COX10	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.008435497	0.01771756122980719	2812	False	False	False
COX11	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.02477859	0.053934340802501306	2813	False	False	False
COX15	0.0	0	15	0	0	0	0.0	0.0	0	1.0	0.008525608	0.01615424700364773	2814	False	False	False
COX16	0.0	0	19	0	0	0	0.0	0.0	0	1.0	0.12967937	0.2356696195935383	2815	False	False	False
COX17	0.0	0	15	0	0	0	0.0	0.0	0	1.0	0.15651968	0.27253778009379886	2816	False	False	False
COX18	0.0	0	12	0	0	0	0.0	0.0	0	1.0	0.011606132	0.023840541948931735	2817	False	False	False
COX4I1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.58733577	0.6720948410630537	2818	False	False	False
COX4I2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00027444848	0.0005211047420531526	2819	False	False	False
COX5A	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.37504002	0.5383011985409067	2820	False	False	False
COX5B	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.5407332	0.6276706618030224	2821	False	False	False
COX6A1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.6002847	0.6960656591974987	2822	False	False	False
COX6A2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.021254564	0.04233976029181866	2823	False	False	False
COX6B1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.4364238	0.5760812923397602	2824	False	False	False
COX6B2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.005121781	0.008858780614903595	2825	False	False	False
COX6C	0.0	0	11	0	0	0	0.0	0.0	0	1.0	0.99195117	0.8284262636789995	2826	False	False	False
COX7A1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.044941574	0.08845752996352267	2827	False	False	False
COX7A2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	1.104711	0.8482282438770192	2828	False	False	False
COX7A2L	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.15498789	0.2684992183428869	2829	False	False	False
COX7B	0.0	0	7	0	0	0	0.0	0.0	0	1.0	0.4159079	0.555106826472121	2830	False	False	False
COX7B2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0006412181	0.001563314226159458	2831	False	False	False
COX7C	0.0	0	14	0	0	0	0.0	0.0	0	1.0	1.0592338	0.8603439291297551	2832	False	False	False
COX8A	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.8736504	0.7738405419489317	2833	False	False	False
COX8C	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00056040875	0.0019541427826993227	2834	False	False	False
CPA1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00019650266	0.0003908285565398645	2835	False	False	False
CPA2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00075537746	0.0006513809275664409	2836	False	False	False
CPA3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	2837	False	False	False
CPA4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00020854434	0.0003908285565398645	2838	False	False	False
CPA5	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	2839	False	False	False
CPA6	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0021546027	0.004559666492965086	2840	False	False	False
CPAMD8	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.011213054	0.025143303804064616	2841	False	False	False
CPB1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00030462735	0.000781657113079729	2842	False	False	False
CPB2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0006388328	0.0016935904116727463	2843	False	False	False
CPD	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.015151841	0.02853048462741011	2844	False	False	False
CPE	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.27334562	0.42795726941115164	2845	False	False	False
CPEB1	0.0	0	14	0	0	0	0.0	0.0	0	1.0	0.0022746294	0.0049504950495049506	2846	False	False	False
CPEB2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.027775971	0.06044815007816571	2847	False	False	False
CPEB3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.025275834	0.05158936946326212	2848	False	False	False
CPEB4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.030535381	0.0627931214174049	2849	False	False	False
CPED1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0017536314	0.0036477331943720686	2850	False	False	False
CPHXL	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0005393434	0.0005211047420531526	2851	False	False	False
CPLANE1	0.0	0	17	0	0	0	0.0	0.0	0	1.0	0.019040376	0.03921313183949974	2852	False	False	False
CPLX1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.02408665	0.05028660760812923	2853	False	False	False
CPLX2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.09553578	0.16558103178738925	2854	False	False	False
CPLX4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00013809274	0.0005211047420531526	2855	False	False	False
CPM	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0040251724	0.00924960917144346	2856	False	False	False
CPN1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00041541428	0.0010422094841063053	2857	False	False	False
CPN2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00014200102	0.0002605523710265763	2858	False	False	False
CPNE1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.045516316	0.09458051068264721	2859	False	False	False
CPNE2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.034141093	0.07412714955706097	2860	False	False	False
CPNE3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.025297398	0.051849921834288694	2861	False	False	False
CPNE4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.013384577	0.029442417926003127	2862	False	False	False
CPNE5	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.023341628	0.05041688379364252	2863	False	False	False
CPNE6	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0023952844	0.004820218863991662	2864	False	False	False
CPNE7	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.017404726	0.03608650338718082	2865	False	False	False
CPNE8	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0084038945	0.017847837415320478	2866	False	False	False
CPNE9	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0022394445	0.004299114121938509	2867	False	False	False
CPPED1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.008135691	0.016935904116727463	2868	False	False	False
CPQ	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0062530115	0.013939551849921834	2869	False	False	False
CPSF1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.032134984	0.0660500260552371	2870	False	False	False
CPSF2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.011248315	0.02579468473163106	2871	False	False	False
CPSF4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.018232245	0.03335070349140177	2872	False	False	False
CPSF4L	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00021330455	0.0005211047420531526	2873	False	False	False
CPSF6	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.049260113	0.10539343408025013	2874	False	False	False
CPSF7	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.020713873	0.04455445544554455	2875	False	False	False
CPT1A	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.006389539	0.015372589890568004	2876	False	False	False
CPT1B	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0032140485	0.0070349140177175615	2877	False	False	False
CPT1C	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0815417	0.15072954663887442	2878	False	False	False
CPT2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0128245875	0.02579468473163106	2879	False	False	False
CPVL	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0050475835	0.010031266284523188	2880	False	False	False
CPXM1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.018388607	0.03882230328295987	2881	False	False	False
CPXM2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.006893829	0.015242313705054716	2882	False	False	False
CPZ	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	2883	False	False	False
CR1L	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0014639351	0.0036477331943720686	2884	False	False	False
CRABP1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.42491955	0.48267326732673266	2885	False	False	False
CRABP2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.012323787	0.02579468473163106	2886	False	False	False
CRACR2A	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00012470558	0.0003908285565398645	2887	False	False	False
CRACR2B	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0055760937	0.011203751954142784	2888	False	False	False
CRADD	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.009783053	0.021104742053152683	2889	False	False	False
CRAMP1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.022890933	0.046638874413757164	2890	False	False	False
CRAT	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.026737701	0.053673788431474724	2891	False	False	False
CRB1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0062630707	0.014069828035435123	2892	False	False	False
CRB2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.014781855	0.03178738926524231	2893	False	False	False
CRB3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0005393239	0.0013027618551328818	2894	False	False	False
CRBN	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.034684677	0.07282438770192809	2895	False	False	False
CRCP	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.016273612	0.033090151120375194	2896	False	False	False
CREB3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.03962518	0.07686294945284002	2897	False	False	False
CREB3L1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0030122628	0.006513809275664409	2898	False	False	False
CREB3L2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.005061372	0.01420010422094841	2899	False	False	False
CREB3L3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	2900	False	False	False
CREB3L4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0057464326	0.010812923397602918	2901	False	False	False
CREB5	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.013135576	0.028269932256383534	2902	False	False	False
CREBBP	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.04954077	0.10122459614382491	2903	False	False	False
CREBL2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.017002948	0.034392912975508075	2904	False	False	False
CREBRF	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0063293064	0.013027618551328817	2905	False	False	False
CRELD1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0035588837	0.009900990099009901	2906	False	False	False
CRELD2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.044276778	0.08389786347055758	2907	False	False	False
CREM	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.025096482	0.04833246482542991	2908	False	False	False
CRH	0.0	0	19	0	0	0	0.0	0.0	0	1.0	0.0051604463	0.007556018759770714	2909	False	False	False
CRHBP	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.005030505	0.007686294945284002	2910	False	False	False
CRHR1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00013027618	0.00013027618551328816	2911	False	False	False
CRHR2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0007155162	0.0018238665971860343	2912	False	False	False
CRIM1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.04093313	0.08441896821261073	2913	False	False	False
CRIP1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.02248784	0.04559666492965086	2914	False	False	False
CRIP2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.2566702	0.39851485148514854	2915	False	False	False
CRIP3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0040417286	0.010422094841063054	2916	False	False	False
CRISP1	0.0	0	17	0	0	0	0.0	0.0	0	1.0	0.0	0.0	2917	False	False	False
CRISP2	0.0	0	15	0	0	0	0.0	0.0	0	1.0	0.0007148348	0.0018238665971860343	2918	False	False	False
CRISPLD1	0.0	0	12	0	0	0	0.0	0.0	0	1.0	0.016612109	0.0341323606044815	2919	False	False	False
CRISPLD2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0006591975	0.0010422094841063053	2920	False	False	False
CRK	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.10563616	0.19437206878582594	2921	False	False	False
CRKL	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.03098508	0.06435643564356436	2922	False	False	False
CRLF1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.023148216	0.04820218863991663	2923	False	False	False
CRLF2	0.0	0	10	0	0	0	0.0	0.0	0	1.0	0.0011396925	0.003126628452318916	2924	False	False	False
CRLF3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.05464468	0.11151641479937467	2925	False	False	False
CRLS1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.004676854	0.010031266284523188	2926	False	False	False
CRMP1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.47070703	0.5833767587285045	2927	False	False	False
CRNKL1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.015402676	0.03699843668577384	2928	False	False	False
CRNN	0.0	0	7	0	0	0	0.0	0.0	0	1.0	0.0	0.0	2929	False	False	False
CROCC	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.03261473	0.06657113079729025	2930	False	False	False
CROT	0.0	0	18	0	0	0	0.0	0.0	0	1.0	0.0108963465	0.023189161021365295	2931	False	False	False
CRP	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00017196455	0.0003908285565398645	2932	False	False	False
CRPPA	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.004656907	0.008989056800416884	2933	False	False	False
CRTAC1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.04841766	0.0969254820218864	2934	False	False	False
CRTAM	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00036154618	0.0009119332985930171	2935	False	False	False
CRTC1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.04350025	0.08220427305888484	2936	False	False	False
CRTC2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0019410821	0.004429390307451798	2937	False	False	False
CRTC3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.016545009	0.034523189161021366	2938	False	False	False
CRX	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00013722424	0.0002605523710265763	2939	False	False	False
CRY2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.020626126	0.042860865033871806	2940	False	False	False
CRYAB	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.033333402	0.068264721208963	2941	False	False	False
CRYBA1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	2942	False	False	False
CRYBA2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.001030939	0.0020844189682126106	2943	False	False	False
CRYBA4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00015342397	0.0003908285565398645	2944	False	False	False
CRYBB1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0012605763	0.002996352266805628	2945	False	False	False
CRYBB2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	2946	False	False	False
CRYBB3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	2947	False	False	False
CRYBG1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.002089196	0.004299114121938509	2948	False	False	False
CRYBG3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.008989273	0.019411151641479937	2949	False	False	False
CRYGA	0.0	0	20	0	0	0	0.0	0.0	0	1.0	4.043786e-05	0.00013027618551328816	2950	False	False	False
CRYGB	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	2951	False	False	False
CRYGN	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	2952	False	False	False
CRYGS	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.004153857	0.0070349140177175615	2953	False	False	False
CRYL1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.016746197	0.03282959874934862	2954	False	False	False
CRYM	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0019336988	0.0033871808233454925	2955	False	False	False
CRYZ	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0061125346	0.013678999478895257	2956	False	False	False
CRYZL1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.023817755	0.05041688379364252	2957	False	False	False
CS	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.04323063	0.08858780614903596	2958	False	False	False
CSAD	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.015284428	0.02918186555497655	2959	False	False	False
CSAG3	0.0	0	16	0	0	0	0.0	0.0	0	1.0	0.0001104775	0.0003908285565398645	2960	False	False	False
CSDC2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.03374864	0.0672225117248567	2961	False	False	False
CSE1L	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.048358828	0.08897863470557582	2962	False	False	False
CSF1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0024256269	0.004689942678478374	2963	False	False	False
CSF1R	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0059592533	0.013939551849921834	2964	False	False	False
CSF2RA	0.0	0	9	0	0	0	0.0	0.0	0	1.0	0.0015336955	0.0028660760812923396	2965	False	False	False
CSF2RB	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.000311081	0.0010422094841063053	2966	False	False	False
CSGALNACT1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0055209515	0.013157894736842105	2967	False	False	False
CSGALNACT2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.008544502	0.01797811360083377	2968	False	False	False
CSH1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	2969	False	False	False
CSHL1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	2970	False	False	False
CSK	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.078287914	0.1576341844710787	2971	False	False	False
CSMD1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.09007618	0.1464304325169359	2972	False	False	False
CSMD2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.04025745	0.07959874934861907	2973	False	False	False
CSMD3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.035464376	0.07152162584679521	2974	False	False	False
CSNK1A1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.09619406	0.1827774882751433	2975	False	False	False
CSNK1E	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.10584037	0.1991922876498176	2976	False	False	False
CSNK1G1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.013795655	0.030354351224596145	2977	False	False	False
CSNK1G3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.025254145	0.0484627410109432	2978	False	False	False
CSNK2A1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.045991685	0.09523189161021366	2979	False	False	False
CSNK2A2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.014855563	0.03230849400729546	2980	False	False	False
CSNK2A3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0010056332	0.002214695153725899	2981	False	False	False
CSNK2B	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.10250684	0.17873892652423137	2982	False	False	False
CSPG4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.006881026	0.016284523189161022	2983	False	False	False
CSPG5	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.11096523	0.20961438249088066	2984	False	False	False
CSPP1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.012366543	0.024361646690984888	2985	False	False	False
CSRNP1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.002453727	0.005080771235018239	2986	False	False	False
CSRNP2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.02359632	0.04911412193850964	2987	False	False	False
CSRP1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.013570932	0.026836894215737362	2988	False	False	False
CSRP2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.06642643	0.12076602397081813	2989	False	False	False
CST1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	2990	False	False	False
CST2	0.0	0	16	0	0	0	0.0	0.0	0	1.0	0.0	0.0	2991	False	False	False
CST3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.40170106	0.476029181865555	2992	False	False	False
CST6	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	2993	False	False	False
CST7	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	2994	False	False	False
CSTA	0.0	0	17	0	0	0	0.0	0.0	0	1.0	0.00034391484	0.0010422094841063053	2995	False	False	False
CSTB	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.095861316	0.18173527879103699	2996	False	False	False
CSTF1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0074404157	0.016284523189161022	2997	False	False	False
CSTF2	0.0	0	12	0	0	0	0.0	0.0	0	1.0	0.006018614	0.013027618551328817	2998	False	False	False
CSTF2T	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.018941374	0.039734236581552895	2999	False	False	False
CSTF3	0.0	0	19	0	0	0	0.0	0.0	0	1.0	0.06356247	0.12089630015633142	3000	False	False	False
CT45A1	0.0	0	2	0	0	0	0.0	0.0	0	1.0	0.0	0.0	3001	False	False	False
CT45A10	0.0	0	10	0	0	0	0.0	0.0	0	1.0	0.0	0.0	3002	False	False	False
CTAGE1	0.0	0	18	0	0	0	0.0	0.0	0	1.0	0.0	0.0	3003	False	False	False
CTAGE6	0.0	0	10	0	0	0	0.0	0.0	0	1.0	0.0	0.0	3004	False	False	False
CTAGE8	0.0	0	5	0	0	0	0.0	0.0	0	1.0	0.0	0.0	3005	False	False	False
CTAGE9	0.0	0	18	0	0	0	0.0	0.0	0	1.0	0.0	0.0	3006	False	False	False
CTBP1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.030582296	0.06487754038561751	3007	False	False	False
CTBP2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.04823015	0.1003126628452319	3008	False	False	False
CTC1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.005167	0.0121156852527358	3009	False	False	False
CTCF	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.033648137	0.06774361646690985	3010	False	False	False
CTCFL	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	3011	False	False	False
CTDNEP1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.10628091	0.20192808754559666	3012	False	False	False
CTDP1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.005142889	0.011855132881709224	3013	False	False	False
CTDSPL2	0.0	0	17	0	0	0	0.0	0.0	0	1.0	0.025288206	0.05198019801980198	3014	False	False	False
CTF1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00034074433	0.0006513809275664409	3015	False	False	False
CTH	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0033146262	0.008337675872850442	3016	False	False	False
CTHRC1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.02779985	0.05562793121417405	3017	False	False	False
CTIF	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.05956393	0.12128712871287128	3018	False	False	False
CTNNA1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.07003927	0.13692027097446588	3019	False	False	False
CTNNA2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.08809274	0.16115164147993746	3020	False	False	False
CTNNA3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.04020979	0.08507034914017718	3021	False	False	False
CTNNAL1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.009105363	0.020974465867639396	3022	False	False	False
CTNNBL1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.032679267	0.06813444502344972	3023	False	False	False
CTNND1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.014399009	0.03230849400729546	3024	False	False	False
CTNND2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.1463085	0.24843668577384054	3025	False	False	False
CTNS	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.006401521	0.013418447107868681	3026	False	False	False
CTPS2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.011504414	0.022928608650338717	3027	False	False	False
CTRB1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	3028	False	False	False
CTRB2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	3029	False	False	False
CTRC	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00017891444	0.0005211047420531526	3030	False	False	False
CTRL	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0011288215	0.0026055237102657635	3031	False	False	False
CTSA	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.021220777	0.04429390307451798	3032	False	False	False
CTSB	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.110161714	0.21391349661281917	3033	False	False	False
CTSC	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.005867071	0.013157894736842105	3034	False	False	False
CTSD	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.05969357	0.12376237623762376	3035	False	False	False
CTSE	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	3036	False	False	False
