gene	n_enhancers	n_core	n_regional_candidates	n_unsupported	n_supported_domains	regional_evidence_topk_sum	domain_diversity	complexity_score	screen_rank
KCNK2	20	0	1	19	1	0.0091718473757334	0.0	0.0063574401490157	351
LYPLAL1	20	0	1	19	1	0.0091125295539288	0.0	0.0063163241680749	352
MRPL17	20	0	1	19	1	0.009101883681649	0.0	0.0063089450117196	353
ZNF626	4	0	1	3	1	0.0090933632188752	0.0	0.0063030390769709	354
KHDRBS3	20	0	1	19	1	0.0090772271603256	0.0	0.0062918544134819	355
BIN2	20	0	1	19	1	0.009068687531261	0.0	0.0062859351936726	356
CARTPT	20	0	1	19	1	0.0090374122066711	0.0	0.0062642567906121	357
ACAD9	20	0	1	19	1	0.0090343472722245	0.0	0.0062621323399418	358
SUSD2	20	0	1	19	1	0.009017647148138	0.0	0.0062505566960163	359
MC5R	15	0	1	14	1	0.0090155797106668	0.0	0.0062491236575621	360
CHST9	20	0	1	19	1	0.0089816694129566	0.0	0.0062256188303123	361
DGKK	9	0	1	8	1	0.0089420604775401	0.0	0.0061981640084034	362
NMRK2	20	0	1	19	1	0.0088888968602144	0.0	0.0061613137969458	363
SAXO2	13	0	1	12	1	0.0088784424279533	0.0	0.0061540673366996	364
CYP26B1	20	0	1	19	1	0.00881213794653	0.0	0.0061081085723426	365
ATOH7	20	0	1	19	1	0.0088049242740192	0.0	0.0061031084355802	366
AFAP1	20	0	1	19	1	0.0087928885451785	0.0	0.0060947659040683	367
ORC1	17	0	1	16	1	0.0087738583622035	0.0	0.0060815751863937	368
ARCN1	20	0	1	19	1	0.0087198875160771	0.0	0.0060441654465687	369
ANAPC4	20	0	1	19	1	0.0087091221496964	0.0	0.0060367034632142	370
LDLRAD3	20	0	1	19	1	0.0087041905674605	0.0	0.0060332851508917	371
TMEM63C	20	0	1	19	1	0.0086724696167256	0.0	0.0060112978633252	372
CCDC179	20	0	1	19	1	0.0086652098068779	0.0	0.0060062657465978	373
CATSPERE	20	0	1	19	1	0.0086538972898955	0.0	0.0059984245073464	374
FTSJ3	20	0	1	19	1	0.0086325883470845	0.0	0.0059836542737163	375
GPR33	20	0	1	19	1	0.0086256320847115	0.0	0.0059788325600652	376
RSRP1	20	0	1	19	1	0.0086067588258159	0.0	0.0059657506138737	377
ISM1	20	0	1	19	1	0.0085902237359824	0.0	0.0059542893629753	378
KISS1	20	0	1	19	1	0.0085503508252496	0.0	0.0059266515673201	379
KCNIP2	20	0	1	19	1	0.0085460033157032	0.0	0.0059236381033356	380
IFITM2	20	0	1	19	1	0.0084680489090977	0.0	0.0058696042261848	381
UGT8	20	0	1	19	1	0.0084627826635862	0.0	0.0058659539429563	382
NDE1	20	0	1	19	1	0.0084598257954712	0.0	0.0058639043981591	383
PDK4	20	0	1	19	1	0.0084308078545163	0.0	0.0058437906942006	384
PLA2G4A	20	0	1	19	1	0.0084096021163747	0.0	0.0058290919965961	385
LILRA5	20	0	1	19	1	0.0083827668131963	0.0	0.0058104911818585	386
ZNF365	20	0	1	19	1	0.0083801216745448	0.0	0.00580865771146	387
F3	18	0	1	17	1	0.0083625714051899	0.0	0.0057964927917386	388
PHLPP2	20	0	1	19	1	0.0083372600895669	0.0	0.0057789483246782	389
CNGA1	20	0	1	19	1	0.0083367993677731	0.0	0.0057786289766659	390
ATP13A4	20	0	1	19	1	0.008277334711933	0.0	0.0057374112181273	391
SDR42E1	20	0	1	19	1	0.0082542249212048	0.0	0.0057213927318407	392
USP36	20	0	1	19	1	0.0082399124554338	0.0	0.0057114720865447	393
TMEM81	20	0	1	19	1	0.0082162851580229	0.0	0.0056950948919601	394
F7	20	0	1	19	1	0.0081927676130598	0.0	0.0056787937719752	395
TPRG1	20	0	1	19	1	0.008186675375307	0.0	0.0056745709545536	396
SLC9A1	20	0	1	19	1	0.0081598985721327	0.0	0.0056560106889289	397
CCDC3	20	0	1	19	1	0.0081346892430606	0.0	0.0056385369135588	398
FBXL4	20	0	1	19	1	0.0080852119868931	0.0	0.0056042418929444	399
FAM209B	20	0	1	19	1	0.0080655652173787	0.0	0.0055906237900484	400
LANCL3	10	0	1	9	1	0.0080382711972798	0.0	0.0055717050169707	401
PI15	14	0	1	13	1	0.0080341161485024	0.0	0.0055688249566255	402
NUP160	20	0	1	19	1	0.0080112047014648	0.0	0.0055529439517089	403
CCDC141	20	0	1	19	1	0.0080104868602287	0.0	0.00555244638208	404
GRAP2	20	0	1	19	1	0.0079806938658815	0.0	0.0055317954520478	405
SPON2	20	0	1	19	1	0.0079461092867356	0.0	0.005507823248522	406
PDE7B	20	0	1	19	1	0.0079349245256265	0.0	0.0055000705628939	407
LYN	20	0	1	19	1	0.0079223860742953	0.0	0.0054913795707052	408
ANXA11	20	0	1	19	1	0.0079180394808997	0.0	0.0054883667417479	409
CLDN18	20	0	1	19	1	0.0079101573510611	0.0	0.0054829032656735	410
GPSM3	20	0	1	19	1	0.0079047404440043	0.0	0.0054791485518198	411
WNT3	20	0	1	19	1	0.0078021846564818	0.0	0.0054080622968484	412
GGT1	20	0	1	19	1	0.0077704501799371	0.0	0.0053860656339049	413
COL1A1	20	0	1	19	1	0.007757098337266	0.0	0.0053768108418022	414
RORB	20	0	1	19	1	0.0077461958719688	0.0	0.0053692538287202	415
HCN1	20	0	1	19	1	0.0077417528802926	0.0	0.0053661741815666	416
HAVCR2	17	0	1	16	1	0.0077130269173675	0.0	0.0053462628613563	417
SLC35F4	20	0	1	19	1	0.0076899060837468	0.0	0.0053302367207198	418
P2RY12	17	0	1	16	1	0.0076565019629678	0.0	0.0053070827485828	419
GDF7	20	0	1	19	1	0.0076552895296869	0.0	0.0053062423538725	420
CTSB	20	0	1	19	1	0.0076317838355188	0.0	0.0052899494482328	421
C3AR1	20	0	1	19	1	0.007624433167458	0.0	0.0052848543533913	422
ACTR8	20	0	1	19	1	0.0076140178849974	0.0	0.0052776350297189	423
GUCY2C	16	0	1	15	1	0.0075694127663401	0.0	0.0052467171174831	424
ACSL1	20	0	1	19	1	0.0075639783117151	0.0	0.0052429502405819	425
TRAPPC10	20	0	1	19	1	0.0075633654735488	0.0	0.0052425254535348	426
C2CD3	20	0	1	19	1	0.0075353042668322	0.0	0.005223074907216	427
MPV17L	20	0	1	19	1	0.007532485614196	0.0	0.0052211211660883	428
ARHGAP31	20	0	1	19	1	0.007478062839709	0.0	0.0051833981733944	429
SLF1	20	0	1	19	1	0.0074378681306212	0.0	0.0051555373241167	430
KRT86	20	0	1	19	1	0.0074303684209636	0.0	0.0051503389215126	431
CD36	20	0	1	19	1	0.0073835833204869	0.0	0.0051179099610249	432
LRRTM2	20	0	1	19	1	0.0073105371556651	0.0	0.005067278217828	433
NRTN	20	0	1	19	1	0.0073019325823399	0.0	0.0050613139820877	434
WDR47	20	0	1	19	1	0.0072940951885118	0.0	0.0050558815146528	435
CFD	20	0	1	19	1	0.0072878403144372	0.0	0.0050515459663232	436
PIWIL2	20	0	1	19	1	0.0072751147430022	0.0	0.0050427252723621	437
RIPK2	20	0	1	19	1	0.0072742994968816	0.0	0.0050421601868121	438
CAPSL	20	0	1	19	1	0.0072673003759076	0.0	0.0050373087658426	439
NOTCH2	20	0	1	19	1	0.007260880788296	0.0	0.0050328590467893	440
PYGL	20	0	1	19	1	0.007258526453346	0.0	0.0050312271461566	441
SPARCL1	20	6	1	13	1	0.0072196059718112	0.0	0.0050042495241147	442
PRPH	20	0	1	19	1	0.0071868976293574	0.0	0.004981577828762	443
SLC6A7	20	0	1	19	1	0.007139590182565	0.0	0.0049487868053984	444
TVP23C	20	0	1	19	1	0.0071175659621967	0.0	0.004933520779146	445
NOS3	20	0	1	19	1	0.0070279580848236	0.0	0.0048714093315889	446
BCL9L	20	0	1	19	1	0.0070116345939537	0.0	0.0048600947499155	447
KCNIP4	20	0	1	19	1	0.0069822969740922	0.0	0.0048397594614243	448
CLUL1	20	0	1	19	1	0.0069474904989055	0.0	0.0048156334512833	449
SLC10A6	16	0	1	15	1	0.0069094986932825	0.0	0.0047892995383314	450
IQUB	20	0	1	19	1	0.0069062896522552	0.0	0.004787075200591	451
SPATA7	20	0	1	19	1	0.0068998145145726	0.0	0.0047825869771626	452
HSPBAP1	20	0	1	19	1	0.0068991941606819	0.0	0.0047821569806123	453
CABP4	20	0	1	19	1	0.0068230358707736	0.0	0.0047293680766861	454
CLPP	20	0	1	19	1	0.0067548289512221	0.0	0.0046820906427043	455
ENPP3	20	0	1	19	1	0.00670441451269	0.0	0.0046471460167762	456
IL1RAPL2	20	0	1	19	1	0.0066700776458303	0.0	0.0046233455143232	457
ZNF449	10	0	1	9	1	0.006653738320212	0.0	0.0046120199568386	458
TBRG1	20	0	1	19	1	0.006635299889576	0.0	0.0045992394106293	459
TRPM3	20	0	1	19	1	0.006590411205512	0.0	0.0045681249458313	460
RFTN1	20	0	1	19	1	0.0065218329454729	0.0	0.0045205901182375	461
AGXT	20	0	1	19	1	0.0064920080256445	0.0	0.004499917059148	462
SFRP4	20	0	1	19	1	0.00649085278621	0.0	0.0044991163081911	463
PLEKHA4	20	0	1	19	1	0.0064457591035058	0.0	0.0044678597491637	464
ADAMTS3	20	0	1	19	1	0.0064151648981429	0.0	0.0044466534619749	465
MRC2	20	0	1	19	1	0.0063842312288068	0.0	0.0044252118762902	466
SAP25	20	0	1	19	1	0.0063744509384568	0.0	0.004418432695609	467
LRP2	20	0	1	19	1	0.0063742354645481	0.0	0.0044182833404767	468
SNX20	20	0	1	19	1	0.0063609905579645	0.0	0.0044091026708215	469
SP1	20	0	1	19	1	0.0063481878942513	0.0	0.004400228540565	470
BBS12	17	0	1	16	1	0.0063446946689003	0.0	0.004397807221262	471
AGPAT3	20	0	1	19	1	0.0063013206832669	0.0	0.0043677426654105	472
OCRL	20	0	1	19	1	0.0062937973797098	0.0	0.0043625279087614	473
VSTM2A	20	0	1	19	1	0.006240569084139	0.0	0.0043256328657605	474
DND1	18	0	1	17	1	0.0061923289713062	0.0	0.0042921953675606	475
RGS12	20	0	1	19	1	0.0061272640261456	0.0	0.0042470957842692	476
PERP	20	0	1	19	1	0.0061242877077236	0.0	0.0042450327575465	477
CDCA3	20	0	1	19	1	0.0061222819742679	0.0	0.0042436424890568	478
SEMA3C	20	0	1	19	1	0.0060822974463134	0.0	0.004215927326239	479
SLC9A9	20	0	1	19	1	0.0060368894537467	0.0	0.0041844529042166	480
SPAG6	20	0	1	19	1	0.0060234389891862	0.0	0.0041751297526292	481
TNFSF13B	20	0	1	19	1	0.0059369375266745	0.0	0.0041151715077749	482
ZNRF4	20	0	1	19	1	0.0059320178635243	0.0	0.0041117614571331	483
GDNF	20	0	1	19	1	0.005920529087222	0.0	0.004103798044231	484
CREB5	20	0	1	19	1	0.0058590279048052	0.0	0.0040611686730377	485
COL4A5	16	0	1	15	1	0.0057258652666941	0.0	0.0039688673658751	486
SPOCK1	20	0	1	19	1	0.0056858255015216	0.0	0.0039411139155355	487
KIF24	20	0	1	19	1	0.0056586720672282	0.0	0.0039222925891125	488
EFHB	20	0	1	19	1	0.0056399431374688	0.0	0.0039093106842549	489
UNC13C	20	0	1	19	1	0.0056061787819048	0.0	0.0038859070163923	490
CPQ	20	0	1	19	1	0.0055739671400366	0.0	0.0038635796076501	491
A2M	15	0	1	14	1	0.0055445012908429	0.0	0.0038431554373587	492
CXCL16	20	0	1	19	1	0.0055409347251144	0.0	0.0038406832823798	493
LARP4B	20	0	1	19	1	0.0055075392775941	0.0	0.0038175353220875	494
COQ10B	20	0	1	19	1	0.0054415416599127	0.0	0.003771789259468	495
TBC1D32	20	0	1	19	1	0.0053807912590384	0.0	0.003729680290384	496
MDK	20	0	1	19	1	0.0053481621308845	0.0	0.0037070635022	497
CDC20	20	0	1	19	1	0.0053443180610389	0.0	0.0037043989960247	498
EIF2AK3	20	0	1	19	1	0.0053313819878098	0.0	0.0036954323933385	499
CYFIP1	20	0	1	19	1	0.0052843293555264	0.0	0.0036628179939332	500
DOCK6	20	0	1	19	1	0.0052636870857108	0.0	0.0036485098628102	501
DHRS9	20	0	1	19	1	0.0052585642706221	0.0	0.003644958997975	502
TMEM231	20	0	1	19	1	0.005238630270127	0.0	0.0036311418017345	503
XRCC2	20	0	1	19	1	0.005053956287191	0.0	0.0035031355511396	504
SLC1A3	20	0	0	20	0	0.0	0.0	0.0	505
SLC4A4	20	0	0	20	0	0.0	0.0	0.0	506
EBF3	20	0	0	20	0	0.0	0.0	0.0	507
EDNRB	20	0	0	20	0	0.0	0.0	0.0	508
NFIB	20	0	0	20	0	0.0	0.0	0.0	509
PAX3	20	0	0	20	0	0.0	0.0	0.0	510
SOX6	20	0	0	20	0	0.0	0.0	0.0	511
SALL3	20	0	0	20	0	0.0	0.0	0.0	512
PTPRZ1	20	0	0	20	0	0.0	0.0	0.0	513
ADGRV1	20	0	0	20	0	0.0	0.0	0.0	514
QKI	20	0	0	20	0	0.0	0.0	0.0	515
LRIG1	20	0	0	20	0	0.0	0.0	0.0	516
GPM6B	20	0	0	20	0	0.0	0.0	0.0	517
ARHGEF26	20	0	0	20	0	0.0	0.0	0.0	518
DSCAM	20	0	0	20	0	0.0	0.0	0.0	519
PAX2	20	0	0	20	0	0.0	0.0	0.0	520
RIMS2	20	0	0	20	0	0.0	0.0	0.0	521
CDH20	20	0	0	20	0	0.0	0.0	0.0	522
EBF1	20	0	0	20	0	0.0	0.0	0.0	523
SCN9A	20	0	0	20	0	0.0	0.0	0.0	524
NRXN3	20	0	0	20	0	0.0	0.0	0.0	525
RFTN2	20	0	0	20	0	0.0	0.0	0.0	526
CHD7	20	0	0	20	0	0.0	0.0	0.0	527
SLC15A2	17	0	0	17	0	0.0	0.0	0.0	528
GLIS3	20	0	0	20	0	0.0	0.0	0.0	529
PDLIM5	20	0	0	20	0	0.0	0.0	0.0	530
MEIS2	20	0	0	20	0	0.0	0.0	0.0	531
GAD2	20	0	0	20	0	0.0	0.0	0.0	532
PLPP3	20	0	0	20	0	0.0	0.0	0.0	533
GLI3	20	0	0	20	0	0.0	0.0	0.0	534
TCF4	20	0	0	20	0	0.0	0.0	0.0	535
MEGF10	20	0	0	20	0	0.0	0.0	0.0	536
CNTN1	20	0	0	20	0	0.0	0.0	0.0	537
STK33	20	0	0	20	0	0.0	0.0	0.0	538
ATP8A2	20	0	0	20	0	0.0	0.0	0.0	539
RGS20	20	0	0	20	0	0.0	0.0	0.0	540
HOPX	20	0	0	20	0	0.0	0.0	0.0	541
CCSER1	20	0	0	20	0	0.0	0.0	0.0	542
RALYL	20	0	0	20	0	0.0	0.0	0.0	543
RUNX1T1	20	0	0	20	0	0.0	0.0	0.0	544
TCF7L1	20	0	0	20	0	0.0	0.0	0.0	545
ELAVL4	20	0	0	20	0	0.0	0.0	0.0	546
OPHN1	20	0	0	20	0	0.0	0.0	0.0	547
PTPN13	20	0	0	20	0	0.0	0.0	0.0	548
CTNNA3	20	0	0	20	0	0.0	0.0	0.0	549
FNDC3B	20	0	0	20	0	0.0	0.0	0.0	550
AASS	20	0	0	20	0	0.0	0.0	0.0	551
ADAMTS6	20	0	0	20	0	0.0	0.0	0.0	552
CALCRL	20	0	0	20	0	0.0	0.0	0.0	553
CA10	20	0	0	20	0	0.0	0.0	0.0	554
ITGB5	20	0	0	20	0	0.0	0.0	0.0	555
ANK3	20	0	0	20	0	0.0	0.0	0.0	556
SCN2A	20	0	0	20	0	0.0	0.0	0.0	557
MYT1L	20	0	0	20	0	0.0	0.0	0.0	558
GABRB1	20	0	0	20	0	0.0	0.0	0.0	559
DSCAML1	20	0	0	20	0	0.0	0.0	0.0	560
NXPH1	20	0	0	20	0	0.0	0.0	0.0	561
EEPD1	20	0	0	20	0	0.0	0.0	0.0	562
LMX1B	20	0	0	20	0	0.0	0.0	0.0	563
CECR2	20	0	0	20	0	0.0	0.0	0.0	564
HS3ST5	20	0	0	20	0	0.0	0.0	0.0	565
ERC2	20	0	0	20	0	0.0	0.0	0.0	566
RGMA	20	0	0	20	0	0.0	0.0	0.0	567
GRIA2	20	0	0	20	0	0.0	0.0	0.0	568
CHSY3	20	0	0	20	0	0.0	0.0	0.0	569
GRID2	20	0	0	20	0	0.0	0.0	0.0	570
SPOCK3	20	0	0	20	0	0.0	0.0	0.0	571
PHYHIPL	20	0	0	20	0	0.0	0.0	0.0	572
SLC4A10	20	0	0	20	0	0.0	0.0	0.0	573
FSTL5	20	0	0	20	0	0.0	0.0	0.0	574
CTNNA2	20	0	0	20	0	0.0	0.0	0.0	575
MSI2	20	0	0	20	0	0.0	0.0	0.0	576
KCNC2	20	0	0	20	0	0.0	0.0	0.0	577
GRM5	20	0	0	20	0	0.0	0.0	0.0	578
HECW1	20	0	0	20	0	0.0	0.0	0.0	579
FGFR3	20	0	0	20	0	0.0	0.0	0.0	580
CHRM2	20	0	0	20	0	0.0	0.0	0.0	581
PPFIA2	20	0	0	20	0	0.0	0.0	0.0	582
KCNJ3	20	0	0	20	0	0.0	0.0	0.0	583
NOVA1	20	0	0	20	0	0.0	0.0	0.0	584
CACHD1	20	0	0	20	0	0.0	0.0	0.0	585
ZEB2	20	0	0	20	0	0.0	0.0	0.0	586
SAMD5	20	0	0	20	0	0.0	0.0	0.0	587
ZFHX3	20	0	0	20	0	0.0	0.0	0.0	588
CACNA2D1	20	0	0	20	0	0.0	0.0	0.0	589
TANC1	20	0	0	20	0	0.0	0.0	0.0	590
BCAN	20	0	0	20	0	0.0	0.0	0.0	591
PTPRN2	20	0	0	20	0	0.0	0.0	0.0	592
PLCB1	20	0	0	20	0	0.0	0.0	0.0	593
RIMS1	20	0	0	20	0	0.0	0.0	0.0	594
SH3GL3	20	0	0	20	0	0.0	0.0	0.0	595
CDK6	20	0	0	20	0	0.0	0.0	0.0	596
FLRT2	20	0	0	20	0	0.0	0.0	0.0	597
TMEM132C	20	0	0	20	0	0.0	0.0	0.0	598
PCLO	20	0	0	20	0	0.0	0.0	0.0	599
XKR4	20	0	0	20	0	0.0	0.0	0.0	600
GRIK2	20	0	0	20	0	0.0	0.0	0.0	601
ETV1	20	0	0	20	0	0.0	0.0	0.0	602
CDH8	20	0	0	20	0	0.0	0.0	0.0	603
AGBL4	20	0	0	20	0	0.0	0.0	0.0	604
MTUS2	20	0	0	20	0	0.0	0.0	0.0	605
LHX1	20	0	0	20	0	0.0	0.0	0.0	606
RREB1	20	0	0	20	0	0.0	0.0	0.0	607
DTHD1	20	0	0	20	0	0.0	0.0	0.0	608
DNAH14	20	0	0	20	0	0.0	0.0	0.0	609
SSTR2	20	0	0	20	0	0.0	0.0	0.0	610
IFI44L	20	0	0	20	0	0.0	0.0	0.0	611
AFF1	20	0	0	20	0	0.0	0.0	0.0	612
FRMPD4	20	0	0	20	0	0.0	0.0	0.0	613
ANTXR2	20	0	0	20	0	0.0	0.0	0.0	614
PCDH15	20	0	0	20	0	0.0	0.0	0.0	615
FGF14	20	0	0	20	0	0.0	0.0	0.0	616
BCL11A	20	0	0	20	0	0.0	0.0	0.0	617
TAFA2	20	0	0	20	0	0.0	0.0	0.0	618
FAM181B	20	0	0	20	0	0.0	0.0	0.0	619
DTNA	20	0	0	20	0	0.0	0.0	0.0	620
TEAD1	20	0	0	20	0	0.0	0.0	0.0	621
PDGFRA	20	0	0	20	0	0.0	0.0	0.0	622
EDIL3	20	0	0	20	0	0.0	0.0	0.0	623
NCKAP5	20	0	0	20	0	0.0	0.0	0.0	624
PTPRR	20	0	0	20	0	0.0	0.0	0.0	625
PREX1	20	0	0	20	0	0.0	0.0	0.0	626
DAB1	20	0	0	20	0	0.0	0.0	0.0	627
VCAN	20	0	0	20	0	0.0	0.0	0.0	628
ROBO1	20	0	0	20	0	0.0	0.0	0.0	629
DAAM2	20	0	0	20	0	0.0	0.0	0.0	630
GRIN2A	20	0	0	20	0	0.0	0.0	0.0	631
LPAR1	20	0	0	20	0	0.0	0.0	0.0	632
CSMD1	20	0	0	20	0	0.0	0.0	0.0	633
TFPI	20	0	0	20	0	0.0	0.0	0.0	634
RTN1	20	0	0	20	0	0.0	0.0	0.0	635
KCNQ3	20	0	0	20	0	0.0	0.0	0.0	636
RCAN2	20	0	0	20	0	0.0	0.0	0.0	637
GPR149	20	0	0	20	0	0.0	0.0	0.0	638
PLPPR4	20	0	0	20	0	0.0	0.0	0.0	639
CDH18	20	0	0	20	0	0.0	0.0	0.0	640
DOK6	20	0	0	20	0	0.0	0.0	0.0	641
NFIX	20	0	0	20	0	0.0	0.0	0.0	642
SLC17A6	20	0	0	20	0	0.0	0.0	0.0	643
PTCH1	20	0	0	20	0	0.0	0.0	0.0	644
PDE4D	20	0	0	20	0	0.0	0.0	0.0	645
NRG3	20	0	0	20	0	0.0	0.0	0.0	646
BMP7	20	0	0	20	0	0.0	0.0	0.0	647
ARHGAP42	20	0	0	20	0	0.0	0.0	0.0	648
CNTNAP2	20	0	0	20	0	0.0	0.0	0.0	649
SYBU	20	0	0	20	0	0.0	0.0	0.0	650
PDLIM3	20	0	0	20	0	0.0	0.0	0.0	651
NPAS3	20	0	0	20	0	0.0	0.0	0.0	652
CALN1	20	0	0	20	0	0.0	0.0	0.0	653
ZNF804B	20	0	0	20	0	0.0	0.0	0.0	654
CDH7	20	0	0	20	0	0.0	0.0	0.0	655
DNAH11	20	0	0	20	0	0.0	0.0	0.0	656
LAMP5	20	0	0	20	0	0.0	0.0	0.0	657
CSMD3	20	0	0	20	0	0.0	0.0	0.0	658
CACNB2	20	0	0	20	0	0.0	0.0	0.0	659
KCNH5	20	0	0	20	0	0.0	0.0	0.0	660
KHDRBS2	20	0	0	20	0	0.0	0.0	0.0	661
HS6ST3	20	0	0	20	0	0.0	0.0	0.0	662
SCN7A	20	0	0	20	0	0.0	0.0	0.0	663
PFKP	20	0	0	20	0	0.0	0.0	0.0	664
DRGX	20	0	0	20	0	0.0	0.0	0.0	665
VEPH1	20	0	0	20	0	0.0	0.0	0.0	666
LAMA4	20	0	0	20	0	0.0	0.0	0.0	667
NXPH2	20	0	0	20	0	0.0	0.0	0.0	668
TSHZ3	20	0	0	20	0	0.0	0.0	0.0	669
CALY	20	0	0	20	0	0.0	0.0	0.0	670
FRMD4A	20	0	0	20	0	0.0	0.0	0.0	671
PHACTR1	20	0	0	20	0	0.0	0.0	0.0	672
FAT3	20	0	0	20	0	0.0	0.0	0.0	673
SPRY2	20	0	0	20	0	0.0	0.0	0.0	674
ALCAM	20	0	0	20	0	0.0	0.0	0.0	675
UNC5D	20	0	0	20	0	0.0	0.0	0.0	676
ANKS1B	20	0	0	20	0	0.0	0.0	0.0	677
ACSBG1	20	0	0	20	0	0.0	0.0	0.0	678
GABRB3	20	0	0	20	0	0.0	0.0	0.0	679
NCALD	20	0	0	20	0	0.0	0.0	0.0	680
ZFP36L1	20	0	0	20	0	0.0	0.0	0.0	681
SGIP1	20	0	0	20	0	0.0	0.0	0.0	682
NOTCH1	20	0	0	20	0	0.0	0.0	0.0	683
HTR2C	8	0	0	8	0	0.0	0.0	0.0	684
TAFA1	20	0	0	20	0	0.0	0.0	0.0	685
GRIA1	20	0	0	20	0	0.0	0.0	0.0	686
LDB2	20	0	0	20	0	0.0	0.0	0.0	687
GPC4	20	0	0	20	0	0.0	0.0	0.0	688
NTN1	20	0	0	20	0	0.0	0.0	0.0	689
SLIT2	20	0	0	20	0	0.0	0.0	0.0	690
SLC35F3	20	0	0	20	0	0.0	0.0	0.0	691
CRB1	20	0	0	20	0	0.0	0.0	0.0	692
GABRB2	20	0	0	20	0	0.0	0.0	0.0	693
THSD7B	20	0	0	20	0	0.0	0.0	0.0	694
VWC2L	20	0	0	20	0	0.0	0.0	0.0	695
ADAMTS18	20	0	0	20	0	0.0	0.0	0.0	696
PPP2R5A	20	0	0	20	0	0.0	0.0	0.0	697
MLC1	20	0	0	20	0	0.0	0.0	0.0	698
CACNA1B	20	0	0	20	0	0.0	0.0	0.0	699
LRRTM4	20	0	0	20	0	0.0	0.0	0.0	700
CRYBG3	20	0	0	20	0	0.0	0.0	0.0	701
KAT2B	20	0	0	20	0	0.0	0.0	0.0	702
DGKB	20	0	0	20	0	0.0	0.0	0.0	703
PLCXD3	20	0	0	20	0	0.0	0.0	0.0	704
LRFN5	20	0	0	20	0	0.0	0.0	0.0	705
POU4F1	20	0	0	20	0	0.0	0.0	0.0	706
AK5	20	0	0	20	0	0.0	0.0	0.0	707
DLGAP2	20	0	0	20	0	0.0	0.0	0.0	708
FGFR2	20	0	0	20	0	0.0	0.0	0.0	709
SNRPN	20	0	0	20	0	0.0	0.0	0.0	710
GRIN3A	20	0	0	20	0	0.0	0.0	0.0	711
ARAP2	20	0	0	20	0	0.0	0.0	0.0	712
RBMS3	20	0	0	20	0	0.0	0.0	0.0	713
EPHA5	20	0	0	20	0	0.0	0.0	0.0	714
ANOS1	20	0	0	20	0	0.0	0.0	0.0	715
MACROD2	20	0	0	20	0	0.0	0.0	0.0	716
ZIC1	20	0	0	20	0	0.0	0.0	0.0	717
KCNB2	20	0	0	20	0	0.0	0.0	0.0	718
LRRC4C	20	0	0	20	0	0.0	0.0	0.0	719
NPY	20	0	0	20	0	0.0	0.0	0.0	720
NRG1	20	0	0	20	0	0.0	0.0	0.0	721
PTCHD4	20	0	0	20	0	0.0	0.0	0.0	722
RYR3	20	0	0	20	0	0.0	0.0	0.0	723
SKOR2	20	0	0	20	0	0.0	0.0	0.0	724
SYNE1	20	0	0	20	0	0.0	0.0	0.0	725
IGSF11	20	0	0	20	0	0.0	0.0	0.0	726
SPHKAP	20	0	0	20	0	0.0	0.0	0.0	727
SUCLG2	20	0	0	20	0	0.0	0.0	0.0	728
ENPP2	20	0	0	20	0	0.0	0.0	0.0	729
ADAMTS12	20	0	0	20	0	0.0	0.0	0.0	730
CDH9	20	0	0	20	0	0.0	0.0	0.0	731
MDFIC	20	0	0	20	0	0.0	0.0	0.0	732
GLUD1	20	0	0	20	0	0.0	0.0	0.0	733
CFAP54	20	0	0	20	0	0.0	0.0	0.0	734
STXBP5	20	0	0	20	0	0.0	0.0	0.0	735
PAK3	20	0	0	20	0	0.0	0.0	0.0	736
PAK5	20	0	0	20	0	0.0	0.0	0.0	737
ARHGEF6	20	0	0	20	0	0.0	0.0	0.0	738
MYCBP2	20	0	0	20	0	0.0	0.0	0.0	739
OLIG1	20	0	0	20	0	0.0	0.0	0.0	740
GHR	20	0	0	20	0	0.0	0.0	0.0	741
CACNA1D	20	0	0	20	0	0.0	0.0	0.0	742
GASK1B	20	0	0	20	0	0.0	0.0	0.0	743
JAM2	20	0	0	20	0	0.0	0.0	0.0	744
NKAIN4	20	0	0	20	0	0.0	0.0	0.0	745
UNC79	20	0	0	20	0	0.0	0.0	0.0	746
ELMOD1	20	0	0	20	0	0.0	0.0	0.0	747
GOLM1	20	0	0	20	0	0.0	0.0	0.0	748
KCNMA1	20	0	0	20	0	0.0	0.0	0.0	749
TTC39B	20	0	0	20	0	0.0	0.0	0.0	750
ARHGAP20	20	0	0	20	0	0.0	0.0	0.0	751
STK32B	20	0	0	20	0	0.0	0.0	0.0	752
ELAVL2	20	0	0	20	0	0.0	0.0	0.0	753
PCDH7	20	0	0	20	0	0.0	0.0	0.0	754
DCHS2	20	0	0	20	0	0.0	0.0	0.0	755
SLC8A3	20	0	0	20	0	0.0	0.0	0.0	756
CDH4	20	0	0	20	0	0.0	0.0	0.0	757
CLSTN2	20	0	0	20	0	0.0	0.0	0.0	758
CADPS	20	0	0	20	0	0.0	0.0	0.0	759
NSG2	20	0	0	20	0	0.0	0.0	0.0	760
DOCK8	20	0	0	20	0	0.0	0.0	0.0	761
GRID1	20	0	0	20	0	0.0	0.0	0.0	762
PTPN14	20	0	0	20	0	0.0	0.0	0.0	763
CBLN2	20	0	0	20	0	0.0	0.0	0.0	764
