gene	enhancer	enhancer_index	global_concordance	max_regional_concordance	best_domain	local_advantage	regional_specificity	regional_evidence_score	predicted_class	screen_only	permutation_pvalue	permutation_qvalue	initial_spearman_rho	link_pvalue
dbx1a	7-17024025-17024525	3	0.2589188702295293	0.376891850506153	0	0.11797298027662367	0.30159328556312304	0.013409758797233546	regional_candidate	True	0.005	0.02	0.148787279056253	1.0169403859464206e-111
dbx1a	7-17045010-17045510	4	0.15437185480048257	0.19584544602845638	3	0.04147359122797381	0.060698595053389065	0.0004930191165693923	unsupported	True	0.015	0.03333333333333333	0.1324088862652564	9.71351949491814e-89
dbx1a	7-17079707-17080207	5	0.34289290061256755	0.5287130225888925	3	0.18582012197632497	0.4617852827867319	0.04536833447283229	regional_candidate	True	0.005	0.02	0.1291740532837027	1.5821352788946722e-84
dbx1a	7-16948076-16948576	6	0.12849390534323987	0.11836575505176244	3	-0.010128150291477428	0.06081688449323873	0.0	unsupported	True	0.155	0.19375	0.1178534456936884	1.2517268168960222e-70
dbx1a	7-17035301-17035801	7	0.0853048501054026	0.09974333126170226	3	0.014438481156299657	0.06331775878411738	9.118657699723706e-05	unsupported	True	0.2	0.2222222222222222	0.1118791203758983	8.077655076008485e-64
dbx1a	7-17059007-17059507	8	0.026386202852690187	0.11572351760020284	1	0.08933731474751266	0.0935379900947767	0.0009670358053744125	unsupported	True	0.135	0.18000000000000002	0.110715238603119	1.5556721801739519e-62
dbx1a	7-17072879-17073379	9	0.09332575271488103	0.13276680439287022	4	0.0394410516779892	0.03602570335626418	0.0001886472408129603	unsupported	True	0.105	0.15	0.1023418107636809	1.0760113148880118e-53
dbx1a	7-17006284-17006784	10	0.13155923936736877	0.4212472366023389	3	0.2896879972349702	0.4032765628918606	0.04921194717367409	regional_candidate	True	0.01	0.028571428571428574	0.1000305086864626	2.227580752073042e-51
dbx1a	7-17084616-17085116	11	0.27458093752974266	0.34541869539170117	0	0.0708377578619585	0.2712845684436734	0.0066379768961626635	regional_candidate	True	0.01	0.028571428571428574	0.100010591144348	2.331089681107989e-51
dbx1a	7-17086225-17086725	12	0.03767923191015471	0.04801108862672667	4	0.010331856716571962	0.03053561733998903	1.5147000255890963e-05	unsupported	True	0.565	0.565	0.0967874527065581	3.2160149987087465e-48
dbx1a	7-17079160-17079660	13	0.2872029475247295	0.4516642280225689	3	0.16446128049783937	0.40213403759827016	0.029871029956860383	regional_candidate	True	0.005	0.02	0.0939025338908144	1.6964909139777002e-45
dbx1a	7-16991571-16992071	14	0.11122457337536737	0.11220334205912118	0	0.0009787686837538084	0.05711860171459976	6.272828665764381e-06	unsupported	True	0.195	0.2222222222222222	0.0929303576620436	1.3433736746145825e-44
dbx1a	7-16982755-16983255	15	0.059407523730058975	0.1789050135127927	3	0.11949748978273372	0.1562126682483325	0.0033396237744804653	unsupported	True	0.04	0.06666666666666667	0.091617125250884	2.123956908083771e-43
dbx1a	7-17081338-17081838	16	0.20945377190188066	0.2946365269330486	3	0.08518275503116793	0.2458981514615476	0.006171539780217733	regional_candidate	True	0.02	0.04	0.0913581714919707	3.643647628527434e-43
dbx1a	7-17009748-17010248	17	0.10705517116635901	0.1989452395706382	0	0.09189006840427918	0.09198972385805489	0.0016816725748094105	unsupported	True	0.015	0.03333333333333333	0.0908025708007036	1.1539379882031624e-42
dbx1a	7-17074091-17074591	18	0.07380275487518692	0.08285850952747646	1	0.009055754652289541	0.04725557008660051	3.5458043734695185e-05	unsupported	True	0.4	0.42105263157894735	0.0905494284320772	1.9465587381171516e-42
dbx1a	7-17093496-17093996	19	0.23152119157065779	0.496458740900583	3	0.2649375493299252	0.40302958830103597	0.05301070831538972	regional_candidate	True	0.005	0.02	0.0793284441044613	5.20087499453949e-33
efnb2b	1-7653831-7654331	0	0.3253347294200932	0.41640146001057904	3	0.09106673059048581	0.08272882800746634	0.0031371035962132632	unsupported	True	0.015	0.04285714285714286	0.3715754017648707	0.0
efnb2b	1-7613428-7613928	1	0.33200759820994724	0.43393653674173516	2	0.10192893853178792	0.2993843450676081	0.013241976331254747	regional_candidate	True	0.01	0.04	0.3386947152215439	0.0
efnb2b	1-7616609-7617109	2	0.3753582296634854	0.5048397959365016	2	0.1294815662730162	0.49532659512038396	0.03237823519931378	core_concordant	True	0.005	0.025	0.3291139500306093	0.0
efnb2b	1-7629566-7630066	3	0.2854052532784111	0.3887517651374302	2	0.10334651185901911	0.31657787868050136	0.012718876828431485	regional_candidate	True	0.045	0.0818181818181818	0.3181587098024484	0.0
efnb2b	1-7617965-7618465	4	0.36206018022706254	0.5759944232815587	5	0.21393424305449615	0.11771994829882582	0.014506032500366297	core_concordant	True	0.005	0.025	0.3034747261679867	0.0
efnb2b	1-7656960-7657460	5	0.19464677015095636	0.30734749981815934	2	0.11270072966720299	0.3164482136070521	0.010961224198901887	regional_candidate	True	0.04	0.08	0.2753269081169512	0.0
efnb2b	1-7623926-7624426	6	0.19105401394598281	0.33102412079005006	2	0.13997010684406724	0.36417844162506363	0.01687365510774413	regional_candidate	True	0.015	0.04285714285714286	0.2282226282248232	1.078339174468318e-263
efnb2b	1-7640166-7640666	7	0.2606973843526294	0.48809654940992353	5	0.22739916505729413	0.03465624460455008	0.0038465918171975526	unsupported	True	0.005	0.025	0.2229415664051509	1.965583614677369e-251
efnb2b	1-7620980-7621480	8	0.25565028914346877	0.3545018591786253	2	0.09885157003515654	0.3781004079559237	0.013249797308713592	regional_candidate	True	0.02	0.05	0.2196822736342708	5.040613143326358e-244
efnb2b	1-7641085-7641585	9	0.10486166608817385	0.2164079238740141	3	0.11154625778584026	0.11670200148668355	0.002817127272068776	unsupported	True	0.15	0.21428571428571427	0.2148584652600185	2.8057167999780588e-233
efnb2b	1-7747738-7748238	10	0.13647565060791303	0.1630306513612025	2	0.02655500075328948	0.013614603028468508	5.894141593350474e-05	unsupported	True	0.265	0.311764705882353	0.1876132848771998	1.9377401013530372e-177
efnb2b	1-7688045-7688545	11	0.1297624624711519	0.3636049675301286	0	0.23384250505897672	0.27955734973658003	0.023769726096032028	regional_candidate	True	0.03	0.06666666666666667	0.1710348383942984	2.0369675239028995e-147
efnb2b	1-7662367-7662867	12	0.05965847074659114	0.19054144765994036	0	0.1308829769133492	0.192796631226587	0.004808084216777531	unsupported	True	0.245	0.311764705882353	0.165848568492043	1.251536771708014e-138
efnb2b	1-7687430-7687930	13	0.17551217361976698	0.45224847420164355	5	0.2767363005818766	0.08780772519085916	0.010989450254377498	regional_candidate	True	0.005	0.025	0.1617945526889141	5.872640730871918e-132
efnb2b	1-7621848-7622348	14	0.04960319142342349	0.07861432955406543	2	0.02901113813064194	0.04776809388806992	0.00010894427011694288	unsupported	True	0.65	0.65	0.1548633060782486	5.94292172382245e-121
efnb2b	1-7654393-7654893	15	0.09372191035590359	0.21185713826766886	3	0.11813522791176527	0.12925739334913325	0.003235027066531835	unsupported	True	0.125	0.19230769230769232	0.1429313972710725	3.48513525295004e-103
efnb2b	1-7595106-7595606	16	0.1194580720749247	0.26073278455603144	0	0.14127471248110673	0.10648127060874174	0.003922232190701724	unsupported	True	0.11	0.18333333333333335	0.1417879159562481	1.470040160776684e-101
efnb2b	1-7619165-7619665	17	0.08267563952231954	0.1066717072521788	2	0.023996067729859252	0.04863363717623088	0.0001244875946180942	unsupported	True	0.49	0.5444444444444445	0.1349701494750173	3.770053344983994e-92
efnb2b	1-7676546-7677046	18	0.03755558768555769	0.09538975531654446	2	0.057834167630986776	0.06580408074700292	0.0003630271037434556	unsupported	True	0.59	0.6210526315789473	0.1302902009014267	5.729255120501171e-86
efnb2b	1-7583474-7583974	19	0.11384200969364824	0.18331416140822226	2	0.06947215171457402	0.15275308339772178	0.001945345533084242	unsupported	True	0.25	0.311764705882353	0.1276514666611015	1.3951227012165754e-82
lhx1a	15-27805247-27805747	0	0.49027407522928224	0.6296624376606407	2	0.13938836243135844	0.5355891243221069	0.04700738063479912	core_concordant	True	0.005	0.016666666666666666	0.1309588434245324	7.738351675820095e-87
lhx1a	15-27700454-27700954	1	0.26153304743566935	0.3709051809683671	1	0.10937213353269776	0.1863675256722479	0.0075603138228101585	regional_candidate	True	0.005	0.016666666666666666	0.12426722485948	2.419477915137608e-78
lhx1a	15-27758411-27758911	2	0.2788165234056469	0.4397368428551799	3	0.160920319449533	0.2608686539234689	0.018459742442996595	regional_candidate	True	0.005	0.016666666666666666	0.1197969247933907	6.371963258364111e-73
lhx1a	15-27612517-27613017	3	0.06617859205794704	0.2833346652846831	3	0.21715607322673605	0.24647056963749928	0.01516480259219767	regional_candidate	True	0.035	0.05833333333333334	0.1049136512565125	2.464534630388448e-56
lhx1a	15-27750880-27751380	4	0.1838149346243844	0.303738116286168	2	0.11992318166178359	0.26572670147534916	0.009679159220293904	regional_candidate	True	0.005	0.016666666666666666	0.1043959080044256	8.483128149818132e-56
lhx1a	15-27719985-27720485	5	0.23401566282992167	0.2763629792849911	2	0.04234731645506942	0.14915199775604318	0.0017455602152774234	unsupported	True	0.02	0.05714285714285715	0.104231950255886	1.253123397509025e-55
lhx1a	15-27680801-27681301	6	0.1325555922876978	0.3693223529021716	3	0.23676676061447377	0.3051388778654447	0.026682337354240852	regional_candidate	True	0.005	0.016666666666666666	0.098010720037845	2.1278038772953085e-49
lhx1a	15-27693606-27694106	7	0.14675311048207249	0.18706351616372352	1	0.040310405681651035	0.14323846615660618	0.0010801048695307043	unsupported	True	0.07	0.09333333333333334	0.0975880830773393	5.45882697763244e-49
lhx1a	15-27810213-27810713	8	0.12767654083027433	0.20333167063154586	1	0.07565512980127154	0.13970321963690333	0.0021490663535718795	unsupported	True	0.05	0.07142857142857142	0.097455751589274	7.325652239152928e-49
lhx1a	15-27683414-27683914	9	0.06097120794074147	0.1202303773431976	1	0.059259169402456124	0.06108199186043254	0.0004351940618924667	unsupported	True	0.22	0.24444444444444446	0.0928603819715807	1.5578167362048145e-44
lhx1a	15-27671248-27671748	10	0.13905549067509723	0.19143969317433532	1	0.052384202499238086	0.09747193966944509	0.0009774891255713647	unsupported	True	0.05	0.07142857142857142	0.0898873934203731	7.588240186847053e-42
lhx1a	15-27691547-27692047	11	0.19340522486957068	0.20413470212777937	2	0.010729477258208692	0.12660514075393992	0.0002772980039227017	unsupported	True	0.035	0.05833333333333334	0.0881800818074529	2.420025567050534e-40
lhx1a	15-27695773-27696273	12	0.14639226201538247	0.20544176645709106	1	0.05904950444170859	0.1371397380962537	0.0016636743222404687	unsupported	True	0.035	0.05833333333333334	0.0872416169018057	1.577666173892853e-39
lhx1a	15-27808774-27809274	13	0.07113565809409454	0.23979782528044363	3	0.16866216718634908	0.20314857950269433	0.008216307913745382	regional_candidate	True	0.035	0.05833333333333334	0.0857307441262727	3.093490180075201e-38
lhx1a	15-27731185-27731685	14	0.14948596719239024	0.22964648275665014	1	0.0801605155642599	0.17121699990851444	0.003151861918129611	unsupported	True	0.03	0.05833333333333334	0.0838169768777488	1.2445716908189034e-36
lhx1a	15-27667230-27667730	15	0.08293207780708055	0.3831928480599445	3	0.30026077025286396	0.37505875732596045	0.04315342788016729	regional_candidate	True	0.005	0.016666666666666666	0.0832455381648118	3.690599463576812e-36
lhx1a	15-27706370-27706870	16	0.07485485834174309	0.12002446753167628	1	0.045169609189933194	0.06761467351925118	0.0003665701323871813	unsupported	True	0.18	0.2117647058823529	0.078398430048731	2.763365884353778e-32
lhx1a	15-27744135-27744635	17	0.03210586738641762	0.08156639107484824	1	0.04946052368843062	0.05435382471023932	0.00021928052740620606	unsupported	True	0.365	0.38421052631578945	0.0780065863286922	5.552625616053436e-32
lhx1a	15-27615612-27616112	18	0.06109802032645984	0.05998924834238568	2	-0.0011087719840741639	0.036147366679328274	0.0	unsupported	True	0.635	0.635	0.0761032988843107	1.5667017163280452e-30
lhx1a	15-27740206-27740706	19	0.037384277509698444	0.12192103623828388	3	0.08453675872858543	0.08188822443405919	0.0008440063069679208	unsupported	True	0.18	0.2117647058823529	0.0754467113325758	4.864981165647376e-30
tram1	24-14234177-14234677	0	0.029207095056377693	0.25038841855836547	2	0.22118132350198777	0.14817527063180347	0.008206130492575178	regional_candidate	True	0.065	0.15	0.1538758166990025	1.9992639568869148e-119
tram1	24-14294019-14294519	1	0.1213894676839746	0.23476088007090898	0	0.11337141238693438	0.06951270132380424	0.0018500925399299107	unsupported	True	0.045	0.12857142857142856	0.136124770742886	1.0389451773510197e-93
tram1	24-14268663-14269163	2	-0.007084861987982142	0.11105123544292975	2	0.11813609743091188	0.08921308921957542	0.0011704007532139884	unsupported	True	0.335	0.37222222222222223	0.1161232587253287	1.2788625537950612e-68
tram1	24-14272605-14273105	3	0.14865605853473118	0.23251553745243178	0	0.0838594789177006	0.13550097497634092	0.002642083621099265	unsupported	True	0.075	0.15	0.115814317530291	2.900101855079486e-68
tram1	24-14246906-14247406	4	0.10588913899016705	0.17739344476278965	0	0.0715043057726226	0.06131736426150475	0.0007777736757877617	unsupported	True	0.14	0.23333333333333336	0.1152936317976836	1.1469156237594967e-67
tram1	24-14307504-14308004	5	0.1255165254295072	0.23837891809409836	5	0.11286239266459117	0.12229997509662466	0.0032903603714576624	unsupported	True	0.095	0.17272727272727273	0.1010954944542606	1.9378822164091582e-52
tram1	24-14201154-14201654	6	0.2357917332061538	0.3882368840752268	0	0.15244515086907298	0.25824793418736314	0.015284360177193946	regional_candidate	True	0.02	0.08	0.099664394453687	5.126057414793767e-51
tram1	24-14248318-14248818	7	-0.005894704838197668	0.2355101129180648	3	0.2414048177562625	0.2328625984923253	0.013239001556253582	regional_candidate	True	0.075	0.15	0.0995734304134399	6.302381653101868e-51
tram1	24-14299947-14300447	8	0.011583083377250307	0.2094607054072116	2	0.1978776220299613	0.1892252243623927	0.007842928815893727	regional_candidate	True	0.04	0.12857142857142856	0.099239822330067	1.3422882201263416e-50
tram1	24-14210036-14210536	9	0.5558630629874981	0.7508496111257447	0	0.19498654813824656	0.657323319349012	0.0962357977705675	core_concordant	True	0.005	0.05	0.0939978642007637	1.3833247962249446e-45
tram1	24-14204227-14204727	10	0.06907850117208598	0.14645466175554045	0	0.07737616058345446	0.07724589472367423	0.0008753581592738522	unsupported	True	0.22	0.275	0.0914592864225129	2.9518356491257274e-43
tram1	24-14246178-14246678	11	0.013344612383431402	0.30501996297064726	1	0.2916753505872159	0.3149447072128488	0.028019624237610157	regional_candidate	True	0.02	0.08	0.0881448209513234	2.5975853673452924e-40
tram1	24-14287554-14288054	12	-0.013514623219789789	0.18446166499104943	3	0.19797628821083924	0.19032058296475074	0.006950324173653915	unsupported	True	0.205	0.2733333333333333	0.0875069688325232	9.304384817412463e-40
tram1	24-14228577-14229077	13	0.20108348714370305	0.402327476900068	0	0.20124398975636493	0.2839069447828706	0.022986805898287846	regional_candidate	True	0.005	0.05	0.0847037314175112	2.270113890924634e-37
tram1	24-14284313-14284813	14	0.09084073480440495	0.13125986733711012	0	0.04041913253270517	0.07409494352461031	0.00039310405240761847	unsupported	True	0.19	0.2714285714285714	0.0819617215377917	4.1294266845456455e-35
tram1	24-14199286-14199786	15	0.08478361674805235	0.13404988720115765	5	0.049266270453105304	0.041020623239691856	0.00027090585660035163	unsupported	True	0.285	0.3352941176470588	0.0818907395291279	4.714127871611136e-35
tram1	24-14300683-14301183	16	0.08462781046406373	0.1705075763090659	1	0.08587976584500218	0.10118357480516041	0.0014816463370922312	unsupported	True	0.165	0.2538461538461539	0.0812715863768319	1.4891635999554314e-34
tram1	24-14303503-14304003	17	0.0346947120530763	0.060695291441540365	0	0.026000579388464062	0.036135445316198035	5.702580675029976e-05	unsupported	True	0.645	0.645	0.0766083220898784	6.510180667500522e-31
tram1	24-14236219-14236719	18	0.2529427005416325	0.41491721894533107	5	0.1619745184036986	0.3840858237316861	0.025812878290117962	regional_candidate	True	0.01	0.06666666666666667	0.0709910984121397	8.209085891739487e-27
tram1	24-14280927-14281427	19	0.021404510267121247	0.07482811741597474	2	0.0534236071488535	0.02191866076639786	8.762177412743527e-05	unsupported	True	0.645	0.645	0.0673329665444196	2.618366587646685e-24
id3	17-27285723-27286223	0	0.31699451983290655	0.47649829875406957	0	0.15950377892116302	0.24127013185698484	0.01833732121846229	regional_candidate	True	0.005	0.02	0.2263478393177533	2.6404973046743934e-259
id3	17-27299205-27299705	1	0.17154554593639842	0.39663622568357737	2	0.22509067974717895	0.2948521558570205	0.026324140312549066	regional_candidate	True	0.005	0.02	0.2043158644487036	1.0636118040826298e-210
id3	17-27271029-27271529	2	0.4144395201658043	0.6325182857846493	0	0.21807876561884498	0.4177044903470474	0.05761765907503654	core_concordant	True	0.005	0.02	0.1982147847839368	3.392658364938548e-198
id3	17-27199607-27200107	3	0.08951975213459458	0.17453983678393367	2	0.08502008464933909	0.09607177123337668	0.0014256466444577084	unsupported	True	0.275	0.36666666666666664	0.1844906335146614	1.472852733785542e-171
id3	17-27291304-27291804	4	0.09857249482383262	0.15553044525809528	3	0.05695795043426266	0.03203178496603412	0.0002837598258770829	unsupported	True	0.185	0.3230769230769231	0.1816893327211573	2.2603552903092902e-166
id3	17-27319464-27319964	5	0.18345675536786937	0.320805803330529	5	0.13734904796265962	0.22330486604633373	0.009839342003083411	regional_candidate	True	0.02	0.05714285714285715	0.1790644492994727	1.3705539885935345e-161
id3	17-27326999-27327499	6	0.22079515971180083	0.4245985474176067	0	0.2038033877058059	0.2716361574873151	0.023505932312558427	regional_candidate	True	0.005	0.02	0.1715055116412004	3.142318543252524e-148
id3	17-27278777-27279277	7	0.09440490310909457	0.24639057170338632	3	0.15198566859429175	0.13928991236350033	0.00521610576339568	regional_candidate	True	0.025	0.0625	0.1664078273075629	1.4570380108203948e-139
id3	17-27241446-27241946	8	0.07177143435354512	0.10390444076700943	0	0.03213300641346431	0.035252595898543154	0.00011770002975734073	unsupported	True	0.455	0.5352941176470588	0.1653034096368631	1.0108383254427402e-137
id3	17-27288900-27289400	9	0.17211392243161522	0.3140714787073752	0	0.14195755627575996	0.20953640626751713	0.009342142875838238	regional_candidate	True	0.02	0.05714285714285715	0.1610961107781851	7.955851561794436e-131
id3	17-27270462-27270962	10	0.13657064992920584	0.17427112619649807	2	0.03770047626729223	0.029861111748124808	0.0001961906233946567	unsupported	True	0.19	0.3230769230769231	0.157880613632274	1.1098825816581154e-125
id3	17-27197349-27197849	11	0.03670131960842534	0.11040148242458935	2	0.07370016281616401	0.08540795842649221	0.0006949310120187087	unsupported	True	0.51	0.5666666666666667	0.1532806619158748	1.6450477521984693e-118
id3	17-27200362-27200862	12	0.028681980730052233	0.06770433967135202	2	0.03902235894129978	0.040694588814831	0.00010751441365327731	unsupported	True	0.69	0.69	0.1525220852180376	2.3847879427604704e-117
id3	17-27204033-27204533	13	0.027406994038662577	0.06873232631449566	3	0.041325332275833085	0.031739406773695106	9.01521737273873e-05	unsupported	True	0.645	0.6789473684210526	0.1468234587899129	8.114410064116067e-109
id3	17-27258410-27258910	14	0.012890945212079178	0.19859724707119875	3	0.18570630185911957	0.10393324984524444	0.003833137276093	unsupported	True	0.195	0.3230769230769231	0.1414934500966199	3.83381593853815e-101
id3	17-27206866-27207366	15	0.04689870083554075	0.1385575438544041	0	0.09165884301886336	0.12248272744615508	0.0015555335978995309	unsupported	True	0.36	0.44999999999999996	0.1294745312322307	6.494234941003791e-85
id3	17-27278081-27278581	16	0.1125517652103669	0.18717155271016073	5	0.07461978749979382	0.1265935107640214	0.001768093775315807	unsupported	True	0.08	0.17777777777777778	0.1269257650271286	1.1573900428432815e-81
id3	17-27248969-27249469	17	0.15226540979742595	0.34736020217064434	0	0.1950947923732184	0.2729618530449729	0.018498124311087324	regional_candidate	True	0.005	0.02	0.1239312719038938	6.282901257025836e-78
id3	17-27301240-27301740	18	0.06776062702064929	0.14204184108622628	2	0.07428121406557699	0.09720829623947808	0.0010256486612262136	unsupported	True	0.21	0.3230769230769231	0.1234827841550646	2.236819892790063e-77
id3	17-27355893-27356393	19	0.08604254642342149	0.1668901449361208	4	0.08084759851269932	0.14386115328695648	0.0019410706979037901	unsupported	True	0.24	0.34285714285714286	0.116439448730315	5.519373567190782e-69
tbx16	8-51771836-51772336	0	0.6978934433508344	0.6803437886814973	1	-0.01754965466933711	0.4008903274407892	0.0	core_concordant	True	0.005	0.014285714285714287	0.5417431921652164	0.0
tbx16	8-51768499-51768999	1	0.5730648897268299	0.5585561850948939	1	-0.014508704631935987	0.3494821759054908	0.0	core_concordant	True	0.005	0.014285714285714287	0.4858959055309184	0.0
tbx16	8-51773848-51774348	2	0.5819825815845687	0.5673480450215707	2	-0.014634536562998068	0.5475873883740872	0.0	core_concordant	True	0.005	0.014285714285714287	0.4696046161896435	0.0
tbx16	8-51748243-51748743	3	0.5449354150502889	0.5213268503788228	2	-0.023608564671466103	0.5286536029878355	0.0	core_concordant	True	0.005	0.014285714285714287	0.4575526247650904	0.0
tbx16	8-51746648-51747148	4	0.3127445481236376	0.30903658617589297	1	-0.0037079619477446424	0.316554205491365	0.0	unsupported	True	0.055	0.08461538461538462	0.3610217118058551	0.0
tbx16	8-51793817-51794317	5	0.41389042723926855	0.4292261188490747	2	0.015335691609806135	0.16943074073891523	0.0011152743588689817	core_concordant	True	0.005	0.014285714285714287	0.3604486513531045	0.0
tbx16	8-51733525-51734025	6	0.327976687438504	0.34230366792043554	2	0.01432698048193154	0.1287927418142481	0.0006316225269969668	unsupported	True	0.035	0.05833333333333334	0.3574160459066637	0.0
tbx16	8-51766567-51767067	7	0.297941231303821	0.3614748133661561	1	0.06353358206233511	0.2664258036894235	0.00611867898310459	regional_candidate	True	0.01	0.025	0.337433371769951	0.0
tbx16	8-51764619-51765119	8	0.27984155475559713	0.7312952490222068	0	0.45145369426660964	0.43495973162314583	0.14360019022905246	regional_candidate	True	0.005	0.014285714285714287	0.3312492158052695	0.0
tbx16	8-51730849-51731349	9	0.3825671051285813	0.41967960437024443	2	0.037112499241663155	0.49419215300705577	0.00769722019754012	core_concordant	True	0.02	0.04	0.3272449314346305	0.0
tbx16	8-51728856-51729356	10	0.3083927788900156	0.28431858037604457	2	-0.024074198513971024	0.2439083511049133	0.0	unsupported	True	0.075	0.10714285714285714	0.3156353525552671	0.0
tbx16	8-51737333-51737833	11	0.3814371251299934	0.40284741562938026	2	0.021410290499386864	0.39412788025612333	0.003399384574512086	core_concordant	True	0.03	0.05454545454545454	0.3060760189431389	0.0
tbx16	8-51738992-51739492	12	0.314842049332538	0.36508823016582465	2	0.050246180833286636	0.26308101468978295	0.004826034225184867	unsupported	True	0.015	0.03333333333333333	0.3005293295480455	0.0
tbx16	8-51732688-51733188	13	0.2904369103533627	0.2885380269853398	2	-0.0018988833680229078	0.3001572064933022	0.0	unsupported	True	0.145	0.19333333333333333	0.2956549435407007	0.0
tbx16	8-51780992-51781492	14	0.2564137235085252	0.22610440048238462	1	-0.03030932302614059	0.0818992553462263	0.0	unsupported	True	0.165	0.2	0.2952020098926955	0.0
