gene	n_links_raw	n_links_pass_filter	control_p99	mask_low_center	mask_high_center	note	n_enhancers_retained	median_difference_structure_score	mean_difference_structure_score	top3_mean_difference_structure_score	max_difference_structure_score	std_difference_structure_score	divergent_fraction_top10pct	gene_divergence_score	rank_eligible	global_divergent_threshold_top10pct	eligible_rank
ANGPTL1	31	0	0.0	0.0006708154828580657	0.4846580339552289	raw links exist but all filtered out									False	0.8145272979243852	
ANGPTL2	47	0	0.0	0.0001998357586747152	0.4535437044934888	raw links exist but all filtered out									False	0.8145272979243852	
ANGPTL3	20	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852	
ANGPTL4	45	0	0.0	0.0003066832812101337	0.37239924809026703	raw links exist but all filtered out									False	0.8145272979243852	
ANGPTL5	13	0	0.0	0.00019997599419901762	0.4914554966106528	raw links exist but all filtered out									False	0.8145272979243852	
ANGPTL6	31	0	0.0	0.0003048133709485744	0.7504112070623498	raw links exist but all filtered out									False	0.8145272979243852	
ANGPTL8	33	0	0.0	0.0	0.8532633890554606	raw links exist but all filtered out									False	0.8145272979243852	
ANHX	7	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852	
ANK1	72	0	0.0	0.0020977306628904313	0.3285783878384335	raw links exist but all filtered out									False	0.8145272979243852	
ANK2	95	0	1.2262668514251722	0.014905821053286531	0.3188865615546752	raw links exist but all filtered out									False	0.8145272979243852	
ANK3	96	0	0.9237245869636536	0.008154015849928248	0.32732599752888986	raw links exist but all filtered out									False	0.8145272979243852	
ANKAR	15	0	0.0	0.00045529264685395814	0.3820668119584444	raw links exist but all filtered out									False	0.8145272979243852	
ANKDD1A	32	0	0.0	0.0006487019828823102	0.4694638976781574	raw links exist but all filtered out									False	0.8145272979243852	
ANKDD1B	23	0	0.624363186955452	0.0004044034020379874	0.6140765159006375	raw links exist but all filtered out									False	0.8145272979243852	
ANKEF1	44	0	0.0	0.0005355910871477997	0.5201290315391964	raw links exist but all filtered out									False	0.8145272979243852	
ANKFN1	85	0	0.9678174048662186	0.0007878472994792449	0.447508906913555	raw links exist but all filtered out									False	0.8145272979243852	
ANKFY1	44	0	0.0	0.0025767817028180067	0.31931363680098185	raw links exist but all filtered out									False	0.8145272979243852	
ANKH	51	0	0.6424074858427048	0.0012381680078157379	0.3622828488991937	raw links exist but all filtered out									False	0.8145272979243852	
ANKHD1	28	0	0.0	0.001754816334378884	0.3544515289131926	raw links exist but all filtered out									False	0.8145272979243852	
ANKIB1	26	0	0.6806880140304565	0.0026874136386093087	0.3004657183535692	raw links exist but all filtered out									False	0.8145272979243852	
ANKLE1	45	0	0.0	0.00019148743957650782	0.595174137613836	raw links exist but all filtered out									False	0.8145272979243852	
ANKLE2	32	0	0.0	0.0011834361562412434	0.35810727920329893	raw links exist but all filtered out									False	0.8145272979243852	
ANKMY2	26	0	0.0	0.002224460827351049	0.38896104246308705	raw links exist but all filtered out									False	0.8145272979243852	
ANKRA2	27	0	0.0	0.0014417773257385262	0.42695681868171514	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD1	32	0	0.0	0.0004214857690444537	0.5418419683627875	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD10	28	0	0.0	0.003505985092624459	0.3322509834665996	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD11	91	0	1.0297107696533203	0.004069995795738356	0.3915337486700099	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD12	37	0	1.0219972848892211	0.006750361254861413	0.35478490997394896	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD13A	34	0	0.0	0.0005531097566101408	0.5053361558974077	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD13B	51	0	0.0	0.0016919584025711972	0.4846999658269085	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD13C	26	0	0.0	0.0015800648526064262	0.3614981389789547	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD13D	35	0	0.0	0.0056240555117219445	0.3805354476598214	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD16	33	0	0.0	0.0010740981355692135	0.42840892025030486	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD17	18	0	1.390146255493164	0.003715496215169379	0.32924930036072014	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD18A	42	0	0.0	0.00018026332472413195	0.3442781090027012	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD18B	23	0	0.0	0.0003047921649758856	0.42493553481420954	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD2	41	0	0.0	0.0005043682741914931	0.5097202285554852	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD23	53	0	0.0	0.0017922675455883733	0.37791903590090237	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD24	45	0	0.0	0.00048174365911226376	0.44639456631930785	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD26	26	0	0.0	0.0008376273973621767	0.35997387972195016	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD29	41	0	0.0	0.001275904188153712	0.4852051641076749	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD30A	1	0	0.0	0.00013625491557240626	0.7094812612995909	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD30B	1	0	0.0	0.0002733089073460405	0.7076521499796815	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD30BL	10	0	0.0	0.0010102336631933253	0.456786076725048	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD31	24	0	0.0	6.164094670285398e-05	0.5751859012314733	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD33	49	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD33B	48	0	0.0	6.378489757456914e-06	0.8260917753852048	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD34A	36	0	0.0	0.00047102034152758356	0.4861457456344384	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD34B	14	0	0.0	0.00017261449181288133	0.4783649363837089	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD34C	39	0	0.0	4.654642569295083e-05	0.9169790789321919	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD35	38	0	0.0	0.001136563279387742	0.45642499642856843	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD36B	14	0	0.0	0.00041974387521970155	0.37663425974159387	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD36C	20	0	0.0	0.0019231763884450413	0.44751238457573844	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD37	30	0	0.0	0.0009840546663680394	0.45224310377066346	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD39	50	0	0.0	0.0020799466263319824	0.4024055166935272	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD40	56	0	0.0	0.0005918213803409294	0.46797772726527587	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD40CL	52	0	0.0	1.213063271063661e-05	0.7217724004104555	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD42	29	0	0.0	0.00039495429690007737	0.4513180843643619	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD44	90	0	0.0	0.0010085911042185859	0.38968714381679675	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD46	42	0	0.0	0.004183138059222337	0.3453659998130627	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD49	24	0	0.0	0.0002683200813935118	0.48513724670534397	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD50	22	0	0.0	0.002215435107817217	0.314827251362137	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD52	29	0	0.0	0.0010702465657888454	0.43290858757974104	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD54	45	0	0.0	0.0019170206491135877	0.36039824834233825	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD55	34	0	0.0	0.0008425623461949307	0.4745215162805279	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD6	63	0	0.0	0.0017991317256086962	0.36478837809532383	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD60	47	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD61	17	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD62	27	0	0.0	8.224152646327388e-06	0.5165954042869263	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD65	36	0	0.0	0.0008572433834514258	0.3577111277411864	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD66	23	0	0.0	0.00011295993525729236	0.7264343230349692	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD7	36	0	0.0	0.0002839266295500678	0.5917821973600058	raw links exist but all filtered out									False	0.8145272979243852	
ANKRD9	29	0	1.0718846321105957	0.0022395075188842363	0.354433707580757	raw links exist but all filtered out									False	0.8145272979243852	
ANKS1A	68	0	0.6678442269563675	0.0034086824193060384	0.3627990797999381	raw links exist but all filtered out									False	0.8145272979243852	
ANKS1B	142	0	0.6225142055749894	0.007822456275003328	0.3848142358294427	raw links exist but all filtered out									False	0.8145272979243852	
ANKS4B	31	0	0.0	1.7440249646120527e-05	0.8225969697682607	raw links exist but all filtered out									False	0.8145272979243852	
ANKS6	54	0	0.0	0.001283165333148511	0.46723326326036113	raw links exist but all filtered out									False	0.8145272979243852	
ANKZF1	40	0	0.0	0.0008235923201414872	0.31234390823494546	raw links exist but all filtered out									False	0.8145272979243852	
ANLN	31	0	0.0	0.0003994700082139999	0.473842666628097	raw links exist but all filtered out									False	0.8145272979243852	
ANO1	58	0	0.0	6.872332327331576e-05	0.6180143308070419	raw links exist but all filtered out									False	0.8145272979243852	
ANO10	55	0	0.0	0.001709508517703353	0.3726105377394125	raw links exist but all filtered out									False	0.8145272979243852	
ANO3	57	0	0.0	0.0003094764312362218	0.43907313293539935	raw links exist but all filtered out									False	0.8145272979243852	
ANO4	65	0	0.0	0.0009491513608408894	0.3501066992802018	raw links exist but all filtered out									False	0.8145272979243852	
ANO5	56	0	0.0	0.0007771557022286212	0.44860265846861225	raw links exist but all filtered out									False	0.8145272979243852	
ANO6	44	0	0.0	0.0008089268720007131	0.4008913412142898	raw links exist but all filtered out									False	0.8145272979243852	
ANO8	50	0	0.5126791596412659	0.0018606119708144313	0.39284343587298687	raw links exist but all filtered out									False	0.8145272979243852	
ANO9	31	0	0.0	0.0	0.6981882324522616	raw links exist but all filtered out									False	0.8145272979243852	
ANOS1	39	0	0.0	0.0013862164395547938	0.27111728391338197	raw links exist but all filtered out									False	0.8145272979243852	
ANP32A	45	0	0.0	0.0036190161822217265	0.32089155638889966	raw links exist but all filtered out									False	0.8145272979243852	
ANP32B	35	0	0.0	0.0035480668058866147	0.4244504709791414	raw links exist but all filtered out									False	0.8145272979243852	
ANPEP	32	0	0.0	0.00018685291280922197	0.6801338862259164	raw links exist but all filtered out									False	0.8145272979243852	
ANTKMT	45	0	0.0	0.004413935952810685	0.32444869053935166	raw links exist but all filtered out									False	0.8145272979243852	
ANTXR1	53	0	0.0	0.0012623527893730242	0.42428471097023474	raw links exist but all filtered out									False	0.8145272979243852	
ANTXR2	40	0	0.0	0.0007117644620940883	0.43445977861051577	raw links exist but all filtered out									False	0.8145272979243852	
ANTXRL	11	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852	
ANXA1	28	0	0.0	0.001105455341500085	0.3432112340674415	raw links exist but all filtered out									False	0.8145272979243852	
ANXA10	18	0	0.0	5.722577083868369e-05	0.6460170896293316	raw links exist but all filtered out									False	0.8145272979243852	
ANXA11	27	0	0.0	0.0005451002238374999	0.47416531665644057	raw links exist but all filtered out									False	0.8145272979243852	
ANXA13	38	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852	
ANXA2	49	3	1.0037577438354492	0.003517585464903222	0.38587837970549854		3.0	0.5939533220784017	0.6186472167542388	0.6186472167542388	0.7127999933020468	0.06903880560193945	0.0	0.3922431330199204	False	0.8145272979243852	
ANXA2R	29	0	0.0	4.0037378874322774e-05	1.0	raw links exist but all filtered out									False	0.8145272979243852	
ANXA3	33	0	0.0	0.0005356772176736196	0.40734273630047635	raw links exist but all filtered out									False	0.8145272979243852	
ANXA4	44	0	0.0	0.0004984423979807878	0.5188535630756012	raw links exist but all filtered out									False	0.8145272979243852	
ANXA5	18	1	0.9366291165351868	0.0030870731096348998	0.3479845606884505		1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	0.8145272979243852	
ANXA6	41	0	0.6193699324131012	0.0026148845184778453	0.3396973105846922	raw links exist but all filtered out									False	0.8145272979243852	
ANXA7	18	0	0.0	0.0014657526981871356	0.44752472720280156	raw links exist but all filtered out									False	0.8145272979243852	
ANXA8	22	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852	
ANXA9	31	0	0.0	0.0	0.7240004304121398	raw links exist but all filtered out									False	0.8145272979243852	
AOAH	54	0	0.0	0.0002665486435071903	0.48532427042694837	raw links exist but all filtered out									False	0.8145272979243852	
AOC1	38	0	0.0	0.0	0.8876436370910303	raw links exist but all filtered out									False	0.8145272979243852	
AOC2	29	0	0.0	0.00046356283639945907	0.44665965396213403	raw links exist but all filtered out									False	0.8145272979243852	
