gene	n_links_raw	n_links_pass_filter	latent_mask_fraction	control_p99	mask_low_center	mask_high_center	note	n_enhancers_retained	median_difference_structure_score	mean_difference_structure_score	top3_mean_difference_structure_score	max_difference_structure_score	std_difference_structure_score	divergent_fraction_top10pct	gene_divergence_score	absolute_divergence_score	rank_eligible	global_divergent_threshold_top10pct	eligible_rank	absolute_rank	rank_eligible_maskgt2pct	absolute_rank_maskgt2pct
EIF3K	42	0	0.0182386659718603	1.324370173215866	0.0128098310462348	0.3390037359446906	raw links exist but all filtered out										False	0.8145272979243852			False	
EIF3L	54	0	0.0346534653465346	1.2009507179260248	0.011222974758719	0.3023338169679543	raw links exist but all filtered out										False	0.8145272979243852			False	
EIF4A1	44	0	0.0138092756644085	0.9838768911361692	0.0112105264976931	0.3325840271021264	raw links exist but all filtered out										False	0.8145272979243852			False	
EIF4A2	26	0	0.2067483064095883	1.3507135534286496	0.037084029623825	0.3879451017948361	raw links exist but all filtered out										False	0.8145272979243852			False	
EIF4A3	44	0	0.0	0.0	0.004001338143083	0.2948614818138738	raw links exist but all filtered out										False	0.8145272979243852			False	
EIF4B	35	0	0.0	0.0	0.0071629966268611	0.371855713483203	raw links exist but all filtered out										False	0.8145272979243852			False	
EIF4E	26	0	0.0003908285565398	1.0567978847026824	0.0044452366781384	0.3891795158840636	raw links exist but all filtered out										False	0.8145272979243852			False	
EIF4E1B	54	0	0.0	0.0	0.0001189449726651	0.5468525638367834	raw links exist but all filtered out										False	0.8145272979243852			False	
EIF4E2	47	0	0.0	0.0	0.0025137293897128	0.3724031058534281	raw links exist but all filtered out										False	0.8145272979243852			False	
EIF4E3	43	0	0.0	0.0	0.0011166266200643	0.3419134673880582	raw links exist but all filtered out										False	0.8145272979243852			False	
EIF4EBP1	24	0	0.0	0.0	0.0022428644363957	0.438509224205992	raw links exist but all filtered out										False	0.8145272979243852			False	
EIF4EBP2	49	0	0.0	0.0	0.0048626413007294	0.4036541412347375	raw links exist but all filtered out										False	0.8145272979243852			False	
EIF4EBP3	15	0	0.0	0.0	0.0	0.73698215246054	raw links exist but all filtered out										False	0.8145272979243852			False	
EIF4ENIF1	30	0	0.0	0.0	0.001673148526244	0.4257424085644347	raw links exist but all filtered out										False	0.8145272979243852			False	
EIF4G1	44	0	0.0035174570088587	0.994109869003296	0.0066328906193837	0.3180216164885461	raw links exist but all filtered out										False	0.8145272979243852			False	
EIF4G3	84	0	0.0010422094841063	0.9694389843940736	0.0069616197147602	0.4176063556163657	raw links exist but all filtered out										False	0.8145272979243852			False	
EIF4H	43	0	0.0005211047420531	0.7009418532252311	0.0064209126642434	0.3894155580881527	raw links exist but all filtered out										False	0.8145272979243852			False	
EIF5	32	0	0.0010422094841063	0.6992305207252502	0.0051991399293092	0.3025528125856873	raw links exist but all filtered out										False	0.8145272979243852			False	
EIF5A	56	0	0.0042991141219385	0.7636066687107086	0.0047889831896365	0.2881107054662348	raw links exist but all filtered out										False	0.8145272979243852			False	
EIF5A2	26	0	0.0	0.0	0.0006361736200887	0.471156770009699	raw links exist but all filtered out										False	0.8145272979243852			False	
EIF5AL1	28	0	0.0	0.0	3.839634779447375e-05	0.9014503209531686	raw links exist but all filtered out										False	0.8145272979243852			False	
EIF6	32	0	0.0	0.0	0.0066368678258252	0.3935190618816702	raw links exist but all filtered out										False	0.8145272979243852			False	
EIPR1	87	0	0.0007816571130797	0.624363186955452	0.0033092109478642	0.3767746061295661	raw links exist but all filtered out										False	0.8145272979243852			False	
ELAC1	29	0	0.0	0.0	0.0009930452115252	0.4227889485641959	raw links exist but all filtered out										False	0.8145272979243852			False	
ELAC2	33	0	0.0	0.0	0.0012355019217456	0.3247355064903799	raw links exist but all filtered out										False	0.8145272979243852			False	
ELANE	59	0	1.0	0.0	0.0	0.0	raw links exist but all filtered out										False	0.8145272979243852			False	
ELAVL1	37	0	0.0	0.0	0.0023418713426334	0.3470505655822402	raw links exist but all filtered out										False	0.8145272979243852			False	
ELAVL2	45	0	0.0419489317352787	1.1840741074085233	0.0148339928057863	0.3429015935640586	raw links exist but all filtered out										False	0.8145272979243852			False	
ELAVL3	42	0	0.0893694632621156	1.3350011110305786	0.0275182742952413	0.3976478707407491	raw links exist but all filtered out										False	0.8145272979243852			False	
ELAVL4	45	0	0.0028660760812923	0.6796316266059875	0.0103509768136533	0.4136565209079079	raw links exist but all filtered out										False	0.8145272979243852			False	
ELF1	20	0	0.0	0.0	0.000293286355225	0.620967565254517	raw links exist but all filtered out										False	0.8145272979243852			False	
ELF2	36	0	0.0	0.0	0.002787891182725	0.4369560885355041	raw links exist but all filtered out										False	0.8145272979243852			False	
ELF3	35	0	0.0	0.0	4.150168002716037e-05	0.7362481377586323	raw links exist but all filtered out										False	0.8145272979243852			False	
ELF4	21	0	0.0	0.0	8.4424183705259e-05	0.6979701425220224	raw links exist but all filtered out										False	0.8145272979243852			False	
ELF5	40	0	1.0	0.0	0.0	0.0	raw links exist but all filtered out										False	0.8145272979243852			False	
ELFN1	75	0	0.0	0.0	0.0015278338860053	0.4341459242126095	raw links exist but all filtered out										False	0.8145272979243852			False	
ELFN2	80	0	0.0	0.0	0.0015278470240026	0.4602998217969249	raw links exist but all filtered out										False	0.8145272979243852			False	
ELK1	32	0	0.0	0.0	0.001489794986495	0.4448115857340499	raw links exist but all filtered out										False	0.8145272979243852			False	
ELK3	36	0	0.0	0.0	0.0007720734510208	0.3934392079333488	raw links exist but all filtered out										False	0.8145272979243852			False	
ELL	64	0	0.0	0.0	0.0004857844459411	0.4130843224989584	raw links exist but all filtered out										False	0.8145272979243852			False	
ELL3	23	0	0.0	0.0	0.000125020656088	0.8475768086320477	raw links exist but all filtered out										False	0.8145272979243852			False	
ELMO1	122	0	0.0	0.0	0.0024786233163737	0.3786143940859801	raw links exist but all filtered out										False	0.8145272979243852			False	
ELMO2	68	0	0.0	0.0	0.0018825457279383	0.3867283254998849	raw links exist but all filtered out										False	0.8145272979243852			False	
ELMO3	43	0	0.0	0.0	0.0001156151831087	0.6179724126930076	raw links exist but all filtered out										False	0.8145272979243852			False	
ELMOD1	44	0	0.0	0.0	0.0031748886388535	0.3311756505475148	raw links exist but all filtered out										False	0.8145272979243852			False	
ELMOD2	27	0	0.0	0.0	0.000616242204746	0.4315493875427699	raw links exist but all filtered out										False	0.8145272979243852			False	
ELMOD3	48	0	0.0	0.0	0.0011884300165708	0.4357777022368271	raw links exist but all filtered out										False	0.8145272979243852			False	
ELN	44	0	0.0005211047420531	0.680374242067337	0.0022140814633405	0.3598635101088517	raw links exist but all filtered out										False	0.8145272979243852			False	
ELOA	30	0	0.0	0.0	0.0014914918426923	0.3467763042952512	raw links exist but all filtered out										False	0.8145272979243852			False	
ELOB	34	0	0.4917926003126628	1.5974915027618426	0.0611969553271605	0.3870769081278729	raw links exist but all filtered out										False	0.8145272979243852			False	
ELOC	6	0	0.0201928087545596	1.1056188011169432	0.0130565148034819	0.3261429453520721	raw links exist but all filtered out										False	0.8145272979243852			False	
ELOF1	39	0	0.0005211047420531	0.9412501233816146	0.002954332496804	0.293979994283071	raw links exist but all filtered out										False	0.8145272979243852			False	
ELOVL1	21	0	0.0	0.0	0.0004857131763427	0.4421545273816407	raw links exist but all filtered out										False	0.8145272979243852			False	
ELOVL2	26	0	0.0	0.0	0.0008618898252113	0.3085571831283002	raw links exist but all filtered out										False	0.8145272979243852			False	
ELOVL3	34	0	0.0	0.0	0.0001027070371429	0.7139610310054193	raw links exist but all filtered out										False	0.8145272979243852			False	
ELOVL4	21	0	0.0	0.0	0.0024383026511324	0.2824573798402891	raw links exist but all filtered out										False	0.8145272979243852			False	
ELOVL5	30	0	0.0	0.0	0.0021398196831225	0.3142340406068332	raw links exist but all filtered out										False	0.8145272979243852			False	
ELOVL6	38	0	0.0	0.0	0.0019306653478609	0.3714431450987255	raw links exist but all filtered out										False	0.8145272979243852			False	
ELOVL7	16	0	0.0	0.0	0.00016078105571	0.5244462012779293	raw links exist but all filtered out										False	0.8145272979243852			False	
ELP1	33	0	0.0002605523710265	0.6902703619003295	0.0019980088762482	0.3570768945163344	raw links exist but all filtered out										False	0.8145272979243852			False	
ELP2	16	0	0.0	0.0	0.001855892250854	0.3200747552098267	raw links exist but all filtered out										False	0.8145272979243852			False	
ELP3	61	0	0.0	0.0	0.0023066398115167	0.3916637719151933	raw links exist but all filtered out										False	0.8145272979243852			False	
ELP4	51	0	0.0	0.0	0.0013019985482999	0.3413571306603467	raw links exist but all filtered out										False	0.8145272979243852			False	
ELP6	34	0	0.0	0.0	0.002269177323614	0.3628010946306412	raw links exist but all filtered out										False	0.8145272979243852			False	
ELSPBP1	17	0	0.0	0.0	3.1687509484976374e-05	0.695820910472264	raw links exist but all filtered out										False	0.8145272979243852			False	
EMB	8	0	0.0	0.0	0.0001191322573917	0.5787636145765616	raw links exist but all filtered out										False	0.8145272979243852			False	
EMC10	51	0	0.0010422094841063	0.8369699609279633	0.005287324091319	0.2990271758634535	raw links exist but all filtered out										False	0.8145272979243852			False	
EMC2	17	0	0.0	0.0	0.0018120174363444	0.354050229831482	raw links exist but all filtered out										False	0.8145272979243852			False	
EMC3	32	0	0.0	0.0	0.0027403874343704	0.3144350652784696	raw links exist but all filtered out										False	0.8145272979243852			False	
EMC4	16	0	0.0108129233976029	1.1089738011360168	0.0064373017278428	0.280464582228425	raw links exist but all filtered out										False	0.8145272979243852			False	
EMC6	33	0	0.0	0.0	0.0058262198042432	0.3809532833083672	raw links exist but all filtered out										False	0.8145272979243852			False	
EMC7	16	0	0.000911933298593	0.9086207580566406	0.0045052846393891	0.3325009432600221	raw links exist but all filtered out										False	0.8145272979243852			False	
EMC8	53	0	0.0	0.0	0.0021406253370856	0.4490149988644587	raw links exist but all filtered out										False	0.8145272979243852			False	
EMC9	36	0	0.0	0.0	0.0016881539860087	0.4513472629158847	raw links exist but all filtered out										False	0.8145272979243852			False	
EMCN	56	0	0.0001302761855132	0.664697527885437	0.0005522335373348	0.641309814759637	raw links exist but all filtered out										False	0.8145272979243852			False	
EMD	38	0	0.0	0.0	0.0017202696815548	0.4323967798280687	raw links exist but all filtered out										False	0.8145272979243852			False	
EME1	32	0	0.0	0.0	5.687553180574283e-05	0.5977676441015206	raw links exist but all filtered out										False	0.8145272979243852			False	
EME2	25	0	0.0	0.0	0.0007499890596417	0.491326643993608	raw links exist but all filtered out										False	0.8145272979243852			False	
EMG1	46	0	0.0	0.0	0.001493514559323	0.4719157822754837	raw links exist but all filtered out										False	0.8145272979243852			False	
EMID1	45	0	0.0	0.0	0.0011342102908682	0.4638824329571166	raw links exist but all filtered out										False	0.8145272979243852			False	
EMILIN1	31	0	0.0	0.0	0.0007936950581379	0.4233631356810068	raw links exist but all filtered out										False	0.8145272979243852			False	
EMILIN2	30	0	0.0	0.0	0.0004528542435807	0.4563671496036613	raw links exist but all filtered out										False	0.8145272979243852			False	
EMILIN3	36	0	0.0	0.0	0.0002138211540409	0.4402991398806234	raw links exist but all filtered out										False	0.8145272979243852			False	
EML1	66	0	0.0	0.0	0.0008243688239176	0.2773042191847409	raw links exist but all filtered out										False	0.8145272979243852			False	
EML2	49	0	0.0	0.0	0.0010657339809939	0.3791665115784491	raw links exist but all filtered out										False	0.8145272979243852			False	
EML3	47	0	0.0	0.0	0.0007297073795228	0.4756940734699855	raw links exist but all filtered out										False	0.8145272979243852			False	
EML4	55	0	0.0	0.0	0.0018847299808127	0.5022206823246697	raw links exist but all filtered out										False	0.8145272979243852			False	
EML5	42	0	0.0	0.0	0.0007289090699731	0.4255830953588973	raw links exist but all filtered out										False	0.8145272979243852			False	
EMP1	40	0	0.0	0.0	0.0011838860837943	0.4633966492122108	raw links exist but all filtered out										False	0.8145272979243852			False	
EMSY	39	0	0.0	0.0	0.0008725573380729	0.3454811407147974	raw links exist but all filtered out										False	0.8145272979243852			False	
EMX2	33	0	0.0	0.0	1.944097086087328e-05	0.7844608042203177	raw links exist but all filtered out										False	0.8145272979243852			False	
EN2	45	0	1.0	0.0	0.0	0.0	raw links exist but all filtered out										False	0.8145272979243852			False	
ENAM	18	0	0.0	0.0	0.0	0.8150498324963436	raw links exist but all filtered out										False	0.8145272979243852			False	
ENC1	46	4	0.1098228243877019	1.671815843582154	0.0180304923430721	0.3611235427756243		4.0	0.1008212204131049	0.1029149809051066	0.1054149151248263	0.1146023045482691	0.0073357147744899	0.0	0.0666822169464485	0.1026586982977934	False	0.8145272979243852			False	
ENDOD1	37	0	0.0	0.0	0.0010481549688025	0.4050010498671258	raw links exist but all filtered out										False	0.8145272979243852			False	
ENDOG	32	0	0.0	0.0	0.0036066100607416	0.3966797636725063	raw links exist but all filtered out										False	0.8145272979243852			False	
ENDOV	44	0	0.0	0.0	0.0022143880912136	0.389688172360519	raw links exist but all filtered out										False	0.8145272979243852			False	
ENG	60	0	0.0001302761855132	0.53457111120224	0.0008594577370145	0.4639903660566501	raw links exist but all filtered out										False	0.8145272979243852			False	
ENGASE	53	0	0.0	0.0	0.0009894560791052	0.4718861793013324	raw links exist but all filtered out										False	0.8145272979243852			False	
ENHO	59	0	0.012245961438249	1.0116123867034912	0.010430824645872	0.3726424596509338	raw links exist but all filtered out										False	0.8145272979243852			False	
